statecountycode,state,county_name,year,state_code,county_code,median
KS2033,KS,Comanche County,1999-01-01,20,33,33800
KS2033,KS,Comanche County,2000-01-01,20,33,36500
KS2033,KS,Comanche County,2001-01-01,20,33,37900
KS2033,KS,Comanche County,2002-01-01,20,33,37900
KS2033,KS,Comanche County,2003-01-01,20,33,40500
KS2033,KS,Comanche County,2004-01-01,20,33,42100
KS2033,KS,Comanche County,2005-01-01,20,33,42150
KS2033,KS,Comanche County,2006-01-01,20,33,44400
KS2033,KS,Comanche County,2007-01-01,20,33,42500
KS2033,KS,Comanche County,2008-01-01,20,33,44500
KS2033,KS,Comanche County,2009-01-01,20,33,46200
KS2033,KS,Comanche County,2010-01-01,20,33,46800
KS2033,KS,Comanche County,2011-01-01,20,33,52300
KS2033,KS,Comanche County,2012-01-01,20,33,53000
KS2033,KS,Comanche County,2013-01-01,20,33,54100
KS2033,KS,Comanche County,2014-01-01,20,33,63000
KS2033,KS,Comanche County,2015-01-01,20,33,60000
KS2033,KS,Comanche County,2016-01-01,20,33,56900
KS2033,KS,Comanche County,2017-01-01,20,33,60000
KS2035,KS,Cowley County,1999-01-01,20,35,42200
KS2035,KS,Cowley County,2000-01-01,20,35,44700
KS2035,KS,Cowley County,2001-01-01,20,35,47400
KS2035,KS,Cowley County,2002-01-01,20,35,47800
KS2035,KS,Cowley County,2003-01-01,20,35,47000
KS2035,KS,Cowley County,2004-01-01,20,35,50900
KS2035,KS,Cowley County,2005-01-01,20,35,50900
KS2035,KS,Cowley County,2006-01-01,20,35,52300
KS2035,KS,Cowley County,2007-01-01,20,35,50100
KS2035,KS,Cowley County,2008-01-01,20,35,52400
KS2035,KS,Cowley County,2009-01-01,20,35,53000
KS2035,KS,Cowley County,2010-01-01,20,35,54900
KS2035,KS,Cowley County,2011-01-01,20,35,52900
KS2035,KS,Cowley County,2012-01-01,20,35,53600
KS2035,KS,Cowley County,2013-01-01,20,35,54900
KS2035,KS,Cowley County,2014-01-01,20,35,54000
KS2035,KS,Cowley County,2015-01-01,20,35,55800
KS2035,KS,Cowley County,2016-01-01,20,35,54500
KS2035,KS,Cowley County,2017-01-01,20,35,54800
KS2037,KS,Crawford County,1999-01-01,20,37,35600
KS2037,KS,Crawford County,2000-01-01,20,37,38800
KS2037,KS,Crawford County,2001-01-01,20,37,40700
KS2037,KS,Crawford County,2002-01-01,20,37,42200
KS2037,KS,Crawford County,2003-01-01,20,37,43000
KS2037,KS,Crawford County,2004-01-01,20,37,46000
KS2037,KS,Crawford County,2005-01-01,20,37,46300
KS2037,KS,Crawford County,2006-01-01,20,37,48500
KS2037,KS,Crawford County,2007-01-01,20,37,46400
KS2037,KS,Crawford County,2008-01-01,20,37,48900
KS2037,KS,Crawford County,2009-01-01,20,37,50100
KS2037,KS,Crawford County,2010-01-01,20,37,50700
KS2037,KS,Crawford County,2011-01-01,20,37,49700
KS2037,KS,Crawford County,2012-01-01,20,37,50400
KS2037,KS,Crawford County,2013-01-01,20,37,52400
KS2037,KS,Crawford County,2014-01-01,20,37,51700
KS2037,KS,Crawford County,2015-01-01,20,37,52900
KS2037,KS,Crawford County,2016-01-01,20,37,52300
KS2037,KS,Crawford County,2017-01-01,20,37,54800
KS2039,KS,Decatur County,1999-01-01,20,39,35100
KS2039,KS,Decatur County,2000-01-01,20,39,38100
KS2039,KS,Decatur County,2001-01-01,20,39,38400
KS2039,KS,Decatur County,2002-01-01,20,39,38400
KS2039,KS,Decatur County,2003-01-01,20,39,36000
KS2039,KS,Decatur County,2004-01-01,20,39,36000
KS2039,KS,Decatur County,2005-01-01,20,39,39750
KS2039,KS,Decatur County,2006-01-01,20,39,41700
KS2039,KS,Decatur County,2007-01-01,20,39,40100
KS2039,KS,Decatur County,2008-01-01,20,39,42000
KS2039,KS,Decatur County,2009-01-01,20,39,43900
KS2039,KS,Decatur County,2010-01-01,20,39,44500
KS2039,KS,Decatur County,2011-01-01,20,39,46600
KS2039,KS,Decatur County,2012-01-01,20,39,47200
KS2039,KS,Decatur County,2013-01-01,20,39,47100
KS2039,KS,Decatur County,2014-01-01,20,39,48200
KS2039,KS,Decatur County,2015-01-01,20,39,48100
KS2039,KS,Decatur County,2016-01-01,20,39,45400
KS2039,KS,Decatur County,2017-01-01,20,39,50500
KS2041,KS,Dickinson County,1999-01-01,20,41,38900
KS2041,KS,Dickinson County,2000-01-01,20,41,41600
KS2041,KS,Dickinson County,2001-01-01,20,41,42700
KS2041,KS,Dickinson County,2002-01-01,20,41,43000
KS2041,KS,Dickinson County,2003-01-01,20,41,46400
KS2041,KS,Dickinson County,2004-01-01,20,41,50100
KS2041,KS,Dickinson County,2005-01-01,20,41,50250
KS2041,KS,Dickinson County,2006-01-01,20,41,52700
KS2041,KS,Dickinson County,2007-01-01,20,41,50600
KS2041,KS,Dickinson County,2008-01-01,20,41,53000
KS2041,KS,Dickinson County,2009-01-01,20,41,55200
KS2041,KS,Dickinson County,2010-01-01,20,41,55900
KS2041,KS,Dickinson County,2011-01-01,20,41,59300
KS2041,KS,Dickinson County,2012-01-01,20,41,60100
KS2041,KS,Dickinson County,2013-01-01,20,41,60300
KS2041,KS,Dickinson County,2014-01-01,20,41,60700
KS2041,KS,Dickinson County,2015-01-01,20,41,62600
KS2041,KS,Dickinson County,2016-01-01,20,41,60400
KS2041,KS,Dickinson County,2017-01-01,20,41,63400
KS2043,KS,Doniphan County,1999-01-01,20,43,37300
KS2043,KS,Doniphan County,2000-01-01,20,43,41000
KS2043,KS,Doniphan County,2001-01-01,20,43,42800
KS2043,KS,Doniphan County,2002-01-01,20,43,43100
KS2043,KS,Doniphan County,2003-01-01,20,43,42200
KS2043,KS,Doniphan County,2004-01-01,20,43,44700
KS2043,KS,Doniphan County,2005-01-01,20,43,44700
KS2043,KS,Doniphan County,2006-01-01,20,43,52200
KS2043,KS,Doniphan County,2007-01-01,20,43,50900
KS2043,KS,Doniphan County,2008-01-01,20,43,50100
KS2043,KS,Doniphan County,2009-01-01,20,43,54300
KS2043,KS,Doniphan County,2010-01-01,20,43,54400
KS2043,KS,Doniphan County,2011-01-01,20,43,55700
KS2043,KS,Doniphan County,2012-01-01,20,43,56400
KS2043,KS,Doniphan County,2013-01-01,20,43,59300
KS2043,KS,Doniphan County,2014-01-01,20,43,57000
KS2043,KS,Doniphan County,2015-01-01,20,43,61500
KS2043,KS,Doniphan County,2016-01-01,20,43,60100
KS2043,KS,Doniphan County,2017-01-01,20,43,61500
KS2045,KS,Douglas County,1999-01-01,20,45,48400
KS2045,KS,Douglas County,2000-01-01,20,45,51500
KS2045,KS,Douglas County,2001-01-01,20,45,55100
KS2045,KS,Douglas County,2002-01-01,20,45,56000
KS2045,KS,Douglas County,2003-01-01,20,45,58200
KS2045,KS,Douglas County,2004-01-01,20,45,62200
KS2045,KS,Douglas County,2005-01-01,20,45,62200
KS2045,KS,Douglas County,2006-01-01,20,45,64700
KS2045,KS,Douglas County,2007-01-01,20,45,61500
KS2045,KS,Douglas County,2008-01-01,20,45,63700
KS2045,KS,Douglas County,2009-01-01,20,45,68500
KS2045,KS,Douglas County,2010-01-01,20,45,69500
KS2045,KS,Douglas County,2011-01-01,20,45,70600
KS2045,KS,Douglas County,2012-01-01,20,45,71500
KS2045,KS,Douglas County,2013-01-01,20,45,70800
KS2045,KS,Douglas County,2014-01-01,20,45,66300
KS2045,KS,Douglas County,2015-01-01,20,45,74100
KS2045,KS,Douglas County,2016-01-01,20,45,74700
KS2045,KS,Douglas County,2017-01-01,20,45,68500
KS2047,KS,Edwards County,1999-01-01,20,47,35600
KS2047,KS,Edwards County,2000-01-01,20,47,37600
KS2047,KS,Edwards County,2001-01-01,20,47,39900
KS2047,KS,Edwards County,2002-01-01,20,47,39900
KS2047,KS,Edwards County,2003-01-01,20,47,42300
KS2047,KS,Edwards County,2004-01-01,20,47,45000
KS2047,KS,Edwards County,2005-01-01,20,47,45000
KS2047,KS,Edwards County,2006-01-01,20,47,46200
KS2047,KS,Edwards County,2007-01-01,20,47,44100
KS2047,KS,Edwards County,2008-01-01,20,47,46100
KS2047,KS,Edwards County,2009-01-01,20,47,47900
KS2047,KS,Edwards County,2010-01-01,20,47,48600
KS2047,KS,Edwards County,2011-01-01,20,47,53800
KS2047,KS,Edwards County,2012-01-01,20,47,54600
KS2047,KS,Edwards County,2013-01-01,20,47,53300
KS2047,KS,Edwards County,2014-01-01,20,47,52400
KS2047,KS,Edwards County,2015-01-01,20,47,55500
KS2047,KS,Edwards County,2016-01-01,20,47,56600
KS2047,KS,Edwards County,2017-01-01,20,47,58200
KS2049,KS,Elk County,1999-01-01,20,49,31600
KS2049,KS,Elk County,2000-01-01,20,49,33200
KS2049,KS,Elk County,2001-01-01,20,49,36500
KS2049,KS,Elk County,2002-01-01,20,49,36500
KS2049,KS,Elk County,2003-01-01,20,49,40000
KS2049,KS,Elk County,2004-01-01,20,49,41400
KS2049,KS,Elk County,2005-01-01,20,49,41400
KS2049,KS,Elk County,2006-01-01,20,49,41600
KS2049,KS,Elk County,2007-01-01,20,49,39300
KS2049,KS,Elk County,2008-01-01,20,49,41300
KS2049,KS,Elk County,2009-01-01,20,49,42800
KS2049,KS,Elk County,2010-01-01,20,49,43400
KS2049,KS,Elk County,2011-01-01,20,49,41000
KS2049,KS,Elk County,2012-01-01,20,49,41500
KS2049,KS,Elk County,2013-01-01,20,49,43000
KS2049,KS,Elk County,2014-01-01,20,49,39000
KS2049,KS,Elk County,2015-01-01,20,49,43400
KS2049,KS,Elk County,2016-01-01,20,49,44600
KS2049,KS,Elk County,2017-01-01,20,49,49700
KS2051,KS,Ellis County,1999-01-01,20,51,42500
KS2051,KS,Ellis County,2000-01-01,20,51,44800
KS2051,KS,Ellis County,2001-01-01,20,51,47800
KS2051,KS,Ellis County,2002-01-01,20,51,49500
KS2051,KS,Ellis County,2003-01-01,20,51,48000
KS2051,KS,Ellis County,2004-01-01,20,51,51100
KS2051,KS,Ellis County,2005-01-01,20,51,51100
KS2051,KS,Ellis County,2006-01-01,20,51,53400
KS2051,KS,Ellis County,2007-01-01,20,51,51200
KS2051,KS,Ellis County,2008-01-01,20,51,53600
KS2051,KS,Ellis County,2009-01-01,20,51,57300
KS2051,KS,Ellis County,2010-01-01,20,51,56600
KS2051,KS,Ellis County,2011-01-01,20,51,61200
KS2051,KS,Ellis County,2012-01-01,20,51,62100
KS2051,KS,Ellis County,2013-01-01,20,51,66100
KS2051,KS,Ellis County,2014-01-01,20,51,66000
KS2051,KS,Ellis County,2015-01-01,20,51,66000
KS2051,KS,Ellis County,2016-01-01,20,51,65400
KS2051,KS,Ellis County,2017-01-01,20,51,66800
KS2053,KS,Ellsworth County,1999-01-01,20,53,37400
KS2053,KS,Ellsworth County,2000-01-01,20,53,40000
KS2053,KS,Ellsworth County,2001-01-01,20,53,42700
KS2053,KS,Ellsworth County,2002-01-01,20,53,43100
KS2053,KS,Ellsworth County,2003-01-01,20,53,47300
KS2053,KS,Ellsworth County,2004-01-01,20,53,50600
KS2053,KS,Ellsworth County,2005-01-01,20,53,50600
KS2053,KS,Ellsworth County,2006-01-01,20,53,53000
KS2053,KS,Ellsworth County,2007-01-01,20,53,50800
KS2053,KS,Ellsworth County,2008-01-01,20,53,53200
KS2053,KS,Ellsworth County,2009-01-01,20,53,55700
KS2053,KS,Ellsworth County,2010-01-01,20,53,56400
KS2053,KS,Ellsworth County,2011-01-01,20,53,58000
KS2053,KS,Ellsworth County,2012-01-01,20,53,58800
KS2053,KS,Ellsworth County,2013-01-01,20,53,57500
KS2053,KS,Ellsworth County,2014-01-01,20,53,57800
KS2053,KS,Ellsworth County,2015-01-01,20,53,60200
KS2053,KS,Ellsworth County,2016-01-01,20,53,60100
KS2053,KS,Ellsworth County,2017-01-01,20,53,61500
KS2055,KS,Finney County,1999-01-01,20,55,43600
KS2055,KS,Finney County,2000-01-01,20,55,47200
KS2055,KS,Finney County,2001-01-01,20,55,49600
KS2055,KS,Finney County,2002-01-01,20,55,50200
KS2055,KS,Finney County,2003-01-01,20,55,44800
KS2055,KS,Finney County,2004-01-01,20,55,47800
KS2055,KS,Finney County,2005-01-01,20,55,48750
KS2055,KS,Finney County,2006-01-01,20,55,51200
KS2055,KS,Finney County,2007-01-01,20,55,48900
KS2055,KS,Finney County,2008-01-01,20,55,51300
KS2055,KS,Finney County,2009-01-01,20,55,54200
KS2055,KS,Finney County,2010-01-01,20,55,55400
KS2055,KS,Finney County,2011-01-01,20,55,57900
KS2055,KS,Finney County,2012-01-01,20,55,58700
KS2055,KS,Finney County,2013-01-01,20,55,60300
KS2055,KS,Finney County,2014-01-01,20,55,58100
KS2055,KS,Finney County,2015-01-01,20,55,60700
KS2055,KS,Finney County,2016-01-01,20,55,57600
KS2055,KS,Finney County,2017-01-01,20,55,57600
KS2057,KS,Ford County,1999-01-01,20,57,45100
KS2057,KS,Ford County,2000-01-01,20,57,47300
KS2057,KS,Ford County,2001-01-01,20,57,50900
KS2057,KS,Ford County,2002-01-01,20,57,52200
KS2057,KS,Ford County,2003-01-01,20,57,45200
KS2057,KS,Ford County,2004-01-01,20,57,48600
KS2057,KS,Ford County,2005-01-01,20,57,48650
KS2057,KS,Ford County,2006-01-01,20,57,50800
KS2057,KS,Ford County,2007-01-01,20,57,48600
KS2057,KS,Ford County,2008-01-01,20,57,50800
KS2057,KS,Ford County,2009-01-01,20,57,52200
KS2057,KS,Ford County,2010-01-01,20,57,53400
KS2057,KS,Ford County,2011-01-01,20,57,52200
KS2057,KS,Ford County,2012-01-01,20,57,52900
KS2057,KS,Ford County,2013-01-01,20,57,55500
KS2057,KS,Ford County,2014-01-01,20,57,57200
KS2057,KS,Ford County,2015-01-01,20,57,58400
KS2057,KS,Ford County,2016-01-01,20,57,58900
KS2057,KS,Ford County,2017-01-01,20,57,59300
KS2059,KS,Franklin County,1999-01-01,20,59,41900
KS2059,KS,Franklin County,2000-01-01,20,59,45700
KS2059,KS,Franklin County,2001-01-01,20,59,49600
KS2059,KS,Franklin County,2002-01-01,20,59,51000
KS2059,KS,Franklin County,2003-01-01,20,59,45800
KS2059,KS,Franklin County,2004-01-01,20,59,50400
KS2059,KS,Franklin County,2005-01-01,20,59,51650
KS2059,KS,Franklin County,2006-01-01,20,59,54000
KS2059,KS,Franklin County,2007-01-01,20,59,51900
KS2059,KS,Franklin County,2008-01-01,20,59,54300
KS2059,KS,Franklin County,2009-01-01,20,59,58700
KS2059,KS,Franklin County,2010-01-01,20,59,58100
KS2059,KS,Franklin County,2011-01-01,20,59,62100
KS2059,KS,Franklin County,2012-01-01,20,59,63000
KS2059,KS,Franklin County,2013-01-01,20,59,62600
KS2059,KS,Franklin County,2014-01-01,20,59,61700
KS2059,KS,Franklin County,2015-01-01,20,59,61900
KS2059,KS,Franklin County,2016-01-01,20,59,60300
KS2059,KS,Franklin County,2017-01-01,20,59,62200
KS2061,KS,Geary County,1999-01-01,20,61,33500
KS2061,KS,Geary County,2000-01-01,20,61,34900
KS2061,KS,Geary County,2001-01-01,20,61,37600
KS2061,KS,Geary County,2002-01-01,20,61,37600
KS2061,KS,Geary County,2003-01-01,20,61,39300
KS2061,KS,Geary County,2004-01-01,20,61,41700
KS2061,KS,Geary County,2005-01-01,20,61,41900
KS2061,KS,Geary County,2006-01-01,20,61,44000
KS2061,KS,Geary County,2007-01-01,20,61,42300
KS2061,KS,Geary County,2008-01-01,20,61,44300
KS2061,KS,Geary County,2009-01-01,20,61,45900
KS2061,KS,Geary County,2010-01-01,20,61,56500
KS2061,KS,Geary County,2011-01-01,20,61,59000
KS2061,KS,Geary County,2012-01-01,20,61,59800
KS2061,KS,Geary County,2013-01-01,20,61,61100
KS2061,KS,Geary County,2014-01-01,20,61,59600
KS2061,KS,Geary County,2015-01-01,20,61,62100
KS2061,KS,Geary County,2016-01-01,20,61,53100
KS2061,KS,Geary County,2017-01-01,20,61,51800
KS2063,KS,Gove County,1999-01-01,20,63,42700
KS2063,KS,Gove County,2000-01-01,20,63,43800
KS2063,KS,Gove County,2001-01-01,20,63,46700
KS2063,KS,Gove County,2002-01-01,20,63,46700
KS2063,KS,Gove County,2003-01-01,20,63,43900
KS2063,KS,Gove County,2004-01-01,20,63,44600
KS2063,KS,Gove County,2005-01-01,20,63,45850
KS2063,KS,Gove County,2006-01-01,20,63,48300
KS2063,KS,Gove County,2007-01-01,20,63,46200
KS2063,KS,Gove County,2008-01-01,20,63,48700
KS2063,KS,Gove County,2009-01-01,20,63,50800
KS2063,KS,Gove County,2010-01-01,20,63,51400
KS2063,KS,Gove County,2011-01-01,20,63,48500
KS2063,KS,Gove County,2012-01-01,20,63,49200
KS2063,KS,Gove County,2013-01-01,20,63,50500
KS2063,KS,Gove County,2014-01-01,20,63,50900
KS2063,KS,Gove County,2015-01-01,20,63,53500
KS2063,KS,Gove County,2016-01-01,20,63,53300
KS2063,KS,Gove County,2017-01-01,20,63,57800
KS2065,KS,Graham County,1999-01-01,20,65,37500
KS2065,KS,Graham County,2000-01-01,20,65,38800
KS2065,KS,Graham County,2001-01-01,20,65,40300
KS2065,KS,Graham County,2002-01-01,20,65,40300
KS2065,KS,Graham County,2003-01-01,20,65,41900
KS2065,KS,Graham County,2004-01-01,20,65,46100
KS2065,KS,Graham County,2005-01-01,20,65,46100
KS2065,KS,Graham County,2006-01-01,20,65,45800
KS2065,KS,Graham County,2007-01-01,20,65,44600
KS2065,KS,Graham County,2008-01-01,20,65,47100
KS2065,KS,Graham County,2009-01-01,20,65,47700
KS2065,KS,Graham County,2010-01-01,20,65,48300
KS2065,KS,Graham County,2011-01-01,20,65,64100
KS2065,KS,Graham County,2012-01-01,20,65,65000
KS2065,KS,Graham County,2013-01-01,20,65,66700
KS2065,KS,Graham County,2014-01-01,20,65,54400
KS2065,KS,Graham County,2015-01-01,20,65,57000
KS2065,KS,Graham County,2016-01-01,20,65,60600
KS2065,KS,Graham County,2017-01-01,20,65,60000
KS2067,KS,Grant County,1999-01-01,20,67,44300
KS2067,KS,Grant County,2000-01-01,20,67,47600
KS2067,KS,Grant County,2001-01-01,20,67,49300
KS2067,KS,Grant County,2002-01-01,20,67,49800
KS2067,KS,Grant County,2003-01-01,20,67,47900
KS2067,KS,Grant County,2004-01-01,20,67,50800
KS2067,KS,Grant County,2005-01-01,20,67,51150
KS2067,KS,Grant County,2006-01-01,20,67,53700
KS2067,KS,Grant County,2007-01-01,20,67,51900
KS2067,KS,Grant County,2008-01-01,20,67,54100
KS2067,KS,Grant County,2009-01-01,20,67,56400
KS2067,KS,Grant County,2010-01-01,20,67,57100
KS2067,KS,Grant County,2011-01-01,20,67,65000
KS2067,KS,Grant County,2012-01-01,20,67,65900
KS2067,KS,Grant County,2013-01-01,20,67,64600
KS2067,KS,Grant County,2014-01-01,20,67,67700
KS2067,KS,Grant County,2015-01-01,20,67,66800
KS2067,KS,Grant County,2016-01-01,20,67,60900
KS2067,KS,Grant County,2017-01-01,20,67,60200
KS2069,KS,Gray County,1999-01-01,20,69,38500
KS2069,KS,Gray County,2000-01-01,20,69,38500
KS2069,KS,Gray County,2001-01-01,20,69,40400
KS2069,KS,Gray County,2002-01-01,20,69,40400
KS2069,KS,Gray County,2003-01-01,20,69,47900
KS2069,KS,Gray County,2004-01-01,20,69,49700
KS2069,KS,Gray County,2005-01-01,20,69,51500
KS2069,KS,Gray County,2006-01-01,20,69,54100
KS2069,KS,Gray County,2007-01-01,20,69,51700
KS2069,KS,Gray County,2008-01-01,20,69,54100
KS2069,KS,Gray County,2009-01-01,20,69,56900
KS2069,KS,Gray County,2010-01-01,20,69,57600
KS2069,KS,Gray County,2011-01-01,20,69,59100
KS2069,KS,Gray County,2012-01-01,20,69,59900
KS2069,KS,Gray County,2013-01-01,20,69,63600
KS2069,KS,Gray County,2014-01-01,20,69,64600
KS2069,KS,Gray County,2015-01-01,20,69,65900
KS2069,KS,Gray County,2016-01-01,20,69,65600
KS2069,KS,Gray County,2017-01-01,20,69,67100
KS2071,KS,Greeley County,1999-01-01,20,71,47300
KS2071,KS,Greeley County,2000-01-01,20,71,52000
KS2071,KS,Greeley County,2001-01-01,20,71,52000
KS2071,KS,Greeley County,2002-01-01,20,71,52300
KS2071,KS,Greeley County,2003-01-01,20,71,48400
KS2071,KS,Greeley County,2004-01-01,20,71,48400
KS2071,KS,Greeley County,2005-01-01,20,71,51600
KS2071,KS,Greeley County,2006-01-01,20,71,54000
KS2071,KS,Greeley County,2007-01-01,20,71,52000
KS2071,KS,Greeley County,2008-01-01,20,71,54400
KS2071,KS,Greeley County,2009-01-01,20,71,57100
KS2071,KS,Greeley County,2010-01-01,20,71,57900
KS2071,KS,Greeley County,2011-01-01,20,71,59800
KS2071,KS,Greeley County,2012-01-01,20,71,60600
KS2071,KS,Greeley County,2013-01-01,20,71,68000
KS2071,KS,Greeley County,2014-01-01,20,71,69000
KS2071,KS,Greeley County,2015-01-01,20,71,64800
KS2071,KS,Greeley County,2016-01-01,20,71,60400
KS2071,KS,Greeley County,2017-01-01,20,71,61100
KS2073,KS,Greenwood County,1999-01-01,20,73,33900
KS2073,KS,Greenwood County,2000-01-01,20,73,36100
KS2073,KS,Greenwood County,2001-01-01,20,73,37600
KS2073,KS,Greenwood County,2002-01-01,20,73,39400
KS2073,KS,Greenwood County,2003-01-01,20,73,41300
KS2073,KS,Greenwood County,2004-01-01,20,73,44700
KS2073,KS,Greenwood County,2005-01-01,20,73,44700
KS2073,KS,Greenwood County,2006-01-01,20,73,45600
KS2073,KS,Greenwood County,2007-01-01,20,73,44100
KS2073,KS,Greenwood County,2008-01-01,20,73,46700
KS2073,KS,Greenwood County,2009-01-01,20,73,47800
KS2073,KS,Greenwood County,2010-01-01,20,73,48500
KS2073,KS,Greenwood County,2011-01-01,20,73,50800
KS2073,KS,Greenwood County,2012-01-01,20,73,51500
KS2073,KS,Greenwood County,2013-01-01,20,73,52400
KS2073,KS,Greenwood County,2014-01-01,20,73,53900
KS2073,KS,Greenwood County,2015-01-01,20,73,56400
KS2073,KS,Greenwood County,2016-01-01,20,73,54700
KS2073,KS,Greenwood County,2017-01-01,20,73,54500
KS2075,KS,Hamilton County,1999-01-01,20,75,44500
KS2075,KS,Hamilton County,2000-01-01,20,75,47500
KS2075,KS,Hamilton County,2001-01-01,20,75,49700
KS2075,KS,Hamilton County,2002-01-01,20,75,52900
KS2075,KS,Hamilton County,2003-01-01,20,75,38900
KS2075,KS,Hamilton County,2004-01-01,20,75,42300
KS2075,KS,Hamilton County,2005-01-01,20,75,43750
KS2075,KS,Hamilton County,2006-01-01,20,75,45800
KS2075,KS,Hamilton County,2007-01-01,20,75,44000
KS2075,KS,Hamilton County,2008-01-01,20,75,45700
KS2075,KS,Hamilton County,2009-01-01,20,75,48400
KS2075,KS,Hamilton County,2010-01-01,20,75,49000
KS2075,KS,Hamilton County,2011-01-01,20,75,36700
KS2075,KS,Hamilton County,2012-01-01,20,75,37200
KS2075,KS,Hamilton County,2013-01-01,20,75,40200
KS2075,KS,Hamilton County,2014-01-01,20,75,46800
KS2075,KS,Hamilton County,2015-01-01,20,75,52400
KS2075,KS,Hamilton County,2016-01-01,20,75,53300
KS2075,KS,Hamilton County,2017-01-01,20,75,52700
KS2077,KS,Harper County,1999-01-01,20,77,35100
KS2077,KS,Harper County,2000-01-01,20,77,37100
KS2077,KS,Harper County,2001-01-01,20,77,40100
KS2077,KS,Harper County,2002-01-01,20,77,40100
KS2077,KS,Harper County,2003-01-01,20,77,42000
KS2077,KS,Harper County,2004-01-01,20,77,45700
KS2077,KS,Harper County,2005-01-01,20,77,45700
KS2077,KS,Harper County,2006-01-01,20,77,48200
KS2077,KS,Harper County,2007-01-01,20,77,46200
KS2077,KS,Harper County,2008-01-01,20,77,48400
KS2077,KS,Harper County,2009-01-01,20,77,50000
KS2077,KS,Harper County,2010-01-01,20,77,50700
KS2077,KS,Harper County,2011-01-01,20,77,48600
KS2077,KS,Harper County,2012-01-01,20,77,49300
KS2077,KS,Harper County,2013-01-01,20,77,49200
KS2077,KS,Harper County,2014-01-01,20,77,49500
KS2077,KS,Harper County,2015-01-01,20,77,49900
KS2077,KS,Harper County,2016-01-01,20,77,49600
KS2077,KS,Harper County,2017-01-01,20,77,56600
KS2079,KS,Harvey County,1999-01-01,20,79,50700
KS2079,KS,Harvey County,2000-01-01,20,79,55100
KS2079,KS,Harvey County,2001-01-01,20,79,59000
KS2079,KS,Harvey County,2002-01-01,20,79,59000
KS2079,KS,Harvey County,2003-01-01,20,79,54600
KS2079,KS,Harvey County,2004-01-01,20,79,58500
KS2079,KS,Harvey County,2005-01-01,20,79,58850
KS2079,KS,Harvey County,2006-01-01,20,79,61200
KS2079,KS,Harvey County,2007-01-01,20,79,56600
KS2079,KS,Harvey County,2008-01-01,20,79,59300
KS2079,KS,Harvey County,2009-01-01,20,79,62900
KS2079,KS,Harvey County,2010-01-01,20,79,63700
KS2079,KS,Harvey County,2011-01-01,20,79,64100
KS2079,KS,Harvey County,2012-01-01,20,79,65000
KS2079,KS,Harvey County,2013-01-01,20,79,63200
KS2079,KS,Harvey County,2014-01-01,20,79,65900
KS2079,KS,Harvey County,2015-01-01,20,79,62300
KS2079,KS,Harvey County,2016-01-01,20,79,65200
KS2079,KS,Harvey County,2017-01-01,20,79,66400
KS2081,KS,Haskell County,1999-01-01,20,81,40800
KS2081,KS,Haskell County,2000-01-01,20,81,43500
KS2081,KS,Haskell County,2001-01-01,20,81,45100
KS2081,KS,Haskell County,2002-01-01,20,81,45100
KS2081,KS,Haskell County,2003-01-01,20,81,46500
KS2081,KS,Haskell County,2004-01-01,20,81,48900
KS2081,KS,Haskell County,2005-01-01,20,81,49550
KS2081,KS,Haskell County,2006-01-01,20,81,51900
KS2081,KS,Haskell County,2007-01-01,20,81,50100
KS2081,KS,Haskell County,2008-01-01,20,81,52700
KS2081,KS,Haskell County,2009-01-01,20,81,54400
KS2081,KS,Haskell County,2010-01-01,20,81,55100
KS2081,KS,Haskell County,2011-01-01,20,81,65200
KS2081,KS,Haskell County,2012-01-01,20,81,66100
KS2081,KS,Haskell County,2013-01-01,20,81,64000
KS2081,KS,Haskell County,2014-01-01,20,81,63700
KS2081,KS,Haskell County,2015-01-01,20,81,64500
KS2081,KS,Haskell County,2016-01-01,20,81,61700
KS2081,KS,Haskell County,2017-01-01,20,81,68800
KS2083,KS,Hodgeman County,1999-01-01,20,83,36000
KS2083,KS,Hodgeman County,2000-01-01,20,83,38900
KS2083,KS,Hodgeman County,2001-01-01,20,83,39000
KS2083,KS,Hodgeman County,2002-01-01,20,83,41400
KS2083,KS,Hodgeman County,2003-01-01,20,83,40700
KS2083,KS,Hodgeman County,2004-01-01,20,83,42900
KS2083,KS,Hodgeman County,2005-01-01,20,83,44750
KS2083,KS,Hodgeman County,2006-01-01,20,83,46700
KS2083,KS,Hodgeman County,2007-01-01,20,83,44900
KS2083,KS,Hodgeman County,2008-01-01,20,83,47300
KS2083,KS,Hodgeman County,2009-01-01,20,83,49400
KS2083,KS,Hodgeman County,2010-01-01,20,83,50000
KS2083,KS,Hodgeman County,2011-01-01,20,83,49500
KS2083,KS,Hodgeman County,2012-01-01,20,83,50200
KS2083,KS,Hodgeman County,2013-01-01,20,83,58100
KS2083,KS,Hodgeman County,2014-01-01,20,83,61000
KS2083,KS,Hodgeman County,2015-01-01,20,83,65800
KS2083,KS,Hodgeman County,2016-01-01,20,83,68800
KS2083,KS,Hodgeman County,2017-01-01,20,83,66500
KS2085,KS,Jackson County,1999-01-01,20,85,41500
KS2085,KS,Jackson County,2000-01-01,20,85,45000
KS2085,KS,Jackson County,2001-01-01,20,85,49500
KS2085,KS,Jackson County,2002-01-01,20,85,51200
KS2085,KS,Jackson County,2003-01-01,20,85,50700
