County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
5,"$50,000 under $75,000",5453,3748,3074,13817,4388,336784,4888,267413,2417,3444,1215,3001,1107,2008,765,6082,136,864,907,687,8916,1412,24800,586,4814,1097,15983,36,226,2097,33288,1987,5550,74,154,1874,2821,2095,9083,1695,11476,1570,5037,5429,218464,2939,4456,606,461,1884,2997,295,130,255,570,0,0,0,0,35,46,5161,25784,5210,27368,964,1829,4481,13958
5,"$75,000 under $100,000",3217,2759,1755,9035,3022,278521,2920,220081,1859,3092,1042,2916,962,2037,569,6032,101,744,1264,484,8930,861,18215,286,2188,639,13021,0,0,1950,34975,1878,7185,41,97,1845,3170,1947,11073,1713,12672,1629,6183,3213,196491,1923,3457,438,378,1221,2219,261,132,26,36,0,0,0,0,0,0,3185,24816,3188,26304,665,1697,2542,9314
5,"$100,000 under $200,000",3351,3082,1718,10217,3764,440719,3133,352676,2379,4128,1558,5496,1429,3901,595,11353,113,1166,5908,520,15220,853,22478,171,1233,525,11472,50,592,2685,60612,2606,15471,58,183,2584,6050,2683,22662,2356,20346,2424,12274,3350,335262,2066,3341,514,513,972,1424,316,154,0,0,0,0,0,0,78,120,3339,55398,3341,57803,1118,4942,2226,10166
5,"$200,000 or more",860,794,626,2665,1007,473940,787,218135,780,8252,656,10739,620,8264,179,10440,38,604,125181,153,9008,188,6585,0,0,149,3565,50,1358,826,53348,802,18633,0,0,788,3857,825,23102,602,7965,770,18417,859,410571,501,5230,142,219,0,0,59,26,0,0,0,0,0,0,535,3412,858,96676,859,98364,428,20403,429,11213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Benton County,4140,1863,2627,8526,2766,166395,3401,118679,1636,2668,741,3117,678,2737,614,3379,309,469,5315,374,3355,796,9378,486,3408,555,6252,21,422,857,15079,808,4303,34,43,697,737,850,5293,562,3416,624,2199,3041,112528,1412,1799,282,213,782,1072,161,77,567,771,793,1668,696,1488,33,127,2656,15708,2898,17822,725,4226,3195,8781
7,Under $1,77,31,69,132,32,-12529,23,367,40,215,21,41,20,5,29,-1553,22,26,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,83
7,"$1 under $25,000",1710,303,983,2419,690,19952,1301,14290,454,344,179,162,158,100,185,928,41,93,38,112,493,295,2053,189,1356,61,109,0,0,106,1568,78,123,34,43,70,49,99,202,44,205,58,120,734,4336,208,74,0,0,71,26,0,0,315,357,546,1246,492,1136,0,0,594,386,767,646,180,121,1364,2769
7,"$25,000 under $50,000",1084,485,648,2423,818,39409,964,30724,378,559,144,227,133,151,161,1365,56,79,45,98,723,220,2257,167,1277,214,1276,0,0,192,2763,184,438,0,0,155,118,192,623,120,653,116,279,1041,20121,488,438,96,56,289,279,50,20,208,364,247,422,204,352,0,0,842,2007,895,2320,144,250,935,2704
7,"$50,000 under $75,000",608,453,425,1658,591,37408,540,28585,298,299,138,272,121,187,111,702,54,87,458,64,591,135,1723,85,470,126,1784,21,422,178,2851,173,616,0,0,148,134,178,782,119,703,136,385,605,23956,341,607,85,61,230,423,48,25,44,50,0,0,0,0,0,0,562,2646,578,2933,135,457,469,1434
