County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
51,"$50,000 under $75,000",5335,3733,2975,13230,4102,330324,4590,246542,3331,4396,1533,3073,1413,2161,848,6383,309,876,768,676,5846,1713,45559,476,2158,1216,16974,28,185,2120,33719,1890,4475,191,320,1966,3060,2119,8518,1681,11268,1709,5098,5319,214839,2868,4617,619,476,1832,2976,686,328,221,280,0,0,0,0,0,0,5075,24991,5141,26718,1188,1906,4135,11328
51,"$75,000 under $100,000",3604,3167,2059,10052,3265,311064,3155,226435,2644,3689,1376,3706,1258,2731,618,6995,237,819,1046,523,6655,1288,45794,266,1193,839,14957,32,314,2053,36154,1944,6637,73,136,1974,3476,2052,11091,1696,12101,1788,6643,3599,220516,2123,3862,474,456,1345,2392,533,239,22,26,0,0,0,0,0,0,3569,27512,3573,28963,894,1784,2703,8674
51,"$100,000 under $200,000",3195,2943,1920,9125,2974,410641,2860,291365,2630,5219,1552,5439,1454,4192,619,9658,225,1035,5461,542,12050,1200,54982,129,635,686,13594,67,864,2582,56691,2495,14260,79,211,2514,5544,2581,21194,2137,16963,2408,11741,3193,313480,1869,2853,447,465,782,1162,365,153,0,0,0,0,0,0,77,182,3182,51463,3183,53543,1146,4246,2046,8076
51,"$200,000 or more",648,583,554,1926,695,309951,582,142570,607,9154,452,12507,436,11273,176,14659,73,420,12453,97,4126,174,8112,0,0,117,2766,68,2170,629,37539,613,15358,0,0,609,2447,629,18291,431,6013,595,11223,648,265161,334,509,77,108,0,0,45,18,0,0,0,0,0,0,389,2053,648,73113,647,74759,335,8439,312,5951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Cooper County,7393,3339,4702,14831,4422,280646,6021,214108,3159,5711,1389,3273,1261,2420,1112,7714,864,1076,4999,715,7140,1597,25504,895,4381,994,9616,31,434,1627,29193,1307,4349,284,299,1423,2255,1622,7852,1198,8427,1177,3723,5463,171729,2482,2834,359,272,1296,1656,353,170,993,1227,1455,3105,1283,2810,40,135,4739,22119,5237,24551,1285,3543,5716,14701
53,Under $1,177,75,155,294,49,-9262,51,1153,94,185,43,64,37,42,56,-624,85,54,49,22,153,42,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,52,20,31,77,167
53,"$1 under $25,000",3114,583,1775,4615,1272,38206,2378,28598,904,1171,366,471,338,314,371,1708,214,280,207,222,987,531,3847,342,1846,120,218,0,0,207,3249,68,69,125,83,156,221,205,752,98,563,123,231,1429,8284,431,139,25,10,131,48,30,9,579,652,1012,2293,897,2110,0,0,1141,737,1475,1145,341,186,2485,5051
53,"$25,000 under $50,000",1979,895,1275,4169,1270,70582,1729,55737,787,1234,328,656,289,425,280,2068,193,237,671,171,1319,432,6171,291,1291,407,2201,0,0,403,5540,295,430,99,123,335,426,401,1081,283,1690,255,631,1916,35897,872,754,99,51,472,446,96,46,365,518,443,812,386,700,0,0,1539,3540,1647,4038,289,368,1673,4553
53,"$50,000 under $75,000",1108,868,765,2889,903,68294,974,51631,626,921,276,631,248,502,191,1642,155,198,583,139,1633,287,5603,169,746,251,3294,31,434,385,6582,338,819,40,53,336,503,385,1525,290,1978,277,697,1104,43315,592,926,109,84,363,611,110,54,49,57,0,0,0,0,0,0,1048,4800,1066,5313,290,629,812,2234
53,"$75,000 under $100,000",554,499,391,1585,532,47505,492,35776,374,843,157,433,146,292,107,908,107,127,450,71,880,164,4556,62,281,106,1761,0,0,290,5340,278,943,20,40,272,454,290,1544,253,1962,228,662,553,33420,318,596,61,46,219,393,69,34,0,0,0,0,0,0,0,0,550,4088,552,4419,151,480,402,1315
53,"$100,000 under $200,000",410,373,297,1154,368,51233,354,33967,330,784,186,815,172,670,107,2012,110,152,1769,90,2168,141,4932,31,217,110,2142,0,0,296,6851,283,1512,0,0,284,560,295,2260,249,2012,255,1165,410,38868,246,353,65,81,111,158,48,27,0,0,0,0,0,0,0,0,410,6161,410,6691,165,1292,245,1140
53,"$200,000 or more",51,46,44,125,28,14088,43,7246,44,573,33,203,31,175,0,0,0,28,1270,0,0,0,0,0,0,0,0,0,0,46,1631,45,576,0,0,40,91,46,690,25,222,39,337,51,11945,23,66,0,0,0,0,0,0,0,0,0,0,0,0,40,135,51,2793,51,2893,29,557,22,241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Crawford County,10267,4676,7141,21360,6708,357595,8386,256771,3257,6611,1565,4216,1430,2821,1697,12044,673,1040,4603,787,8189,2138,34648,1626,9220,1151,9713,24,443,1724,32472,1408,5899,275,256,1525,2089,1715,8836,1341,10366,1103,4375,6852,204185,2997,3251,387,321,1711,2010,327,146,1864,2366,2830,6186,2492,5518,52,211,5790,29791,6615,32306,1292,3178,8417,23804
55,Under $1,183,85,156,293,31,-5392,51,969,81,100,59,121,55,95,79,-291,56,70,131,0,0,46,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,0,0,30,56,0,0,84,175
55,"$1 under $25,000",5216,1312,3508,8708,2565,63523,4012,45547,1171,1466,496,709,447,456,773,4690,167,310,204,283,1512,837,7168,764,4436,181,259,0,0,218,3251,71,54,129,75,168,189,213,382,131,796,124,296,2104,12148,580,182,41,17,223,74,28,9,1190,1328,2070,4743,1885,4315,0,0,1692,1102,2309,1896,439,290,4334,9485
55,"$25,000 under $50,000",2614,1398,1819,6214,2119,92530,2307,71403,810,1143,366,558,338,412,397,2894,157,222,581,221,1866,606,9915,497,2913,517,2648,0,0,425,6008,327,472,88,80,358,377,423,1043,320,2112,228,632,2498,43619,1219,1020,119,76,753,699,105,46,607,945,736,1416,607,1203,0,0,1924,4121,2086,4734,329,389,2273,6911
55,"$50,000 under $75,000",1297,1029,937,3456,1126,79330,1172,62666,574,1105,288,1038,259,529,233,1673,135,170,452,143,1680,343,7281,251,1248,257,3315,24,443,487,8209,445,1046,35,52,444,512,486,1759,406,3076,309,957,1293,49800,673,1077,113,95,463,760,110,51,67,93,0,0,0,0,0,0,1225,5600,1240,5995,250,490,1043,3143
55,"$75,000 under $100,000",564,502,422,1570,496,48317,494,35674,337,891,179,640,164,516,115,1134,85,133,872,80,1247,190,5668,83,442,124,2092,0,0,292,5463,274,988,23,49,270,388,292,1521,240,1894,210,751,564,34020,312,547,61,52,192,352,48,23,0,0,0,0,0,0,0,0,558,4187,560,4450,128,373,436,1617
55,"$100,000 under $200,000",321,287,233,898,286,40000,286,29067,217,1075,123,626,113,548,69,900,50,89,1121,60,1884,116,4272,31,181,72,1399,0,0,233,5014,223,1287,0,0,219,356,232,1774,202,1761,168,688,321,30667,166,272,53,81,80,125,36,17,0,0,0,0,0,0,0,0,319,4983,318,5225,113,474,208,980
55,"$200,000 or more",72,63,66,221,85,39287,64,11445,67,831,54,524,54,265,31,1044,23,46,1242,0,0,0,0,0,0,0,0,0,0,69,4527,68,2052,0,0,66,267,69,2357,42,727,64,1051,72,33931,47,153,0,0,0,0,0,0,0,0,0,0,0,0,52,211,72,9798,72,9950,33,1162,39,1493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Dade County,3111,1627,2336,6506,1852,103851,2303,73426,1428,2604,466,921,413,618,556,4013,752,546,4512,361,3722,722,11407,324,1779,423,3623,0,0,509,10541,378,1423,119,129,431,502,506,2220,325,2030,360,1755,2074,59103,899,912,130,110,475,557,86,35,482,617,747,1622,639,1406,0,0,1761,7813,2072,9007,532,1734,2346,6267
57,Under $1,119,61,102,208,31,-4926,36,517,73,163,21,39,21,20,33,-201,79,49,455,0,0,26,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,51,63
57,"$1 under $25,000",1481,455,1057,2535,690,18877,987,12613,519,655,139,185,122,119,236,1463,200,156,384,160,856,297,2525,146,847,64,108,0,0,85,1295,29,50,49,47,63,60,82,176,39,223,50,114,592,3359,145,40,0,0,42,15,0,0,292,350,543,1252,470,1109,0,0,498,306,704,580,175,105,1153,2577
57,"$25,000 under $50,000",809,491,618,1894,586,29106,675,21939,378,502,134,204,117,127,140,757,218,150,503,89,854,200,3283,114,643,186,927,0,0,142,2326,100,163,42,35,112,106,142,334,73,412,93,363,782,13383,394,322,60,42,221,198,35,13,164,242,204,370,169,297,0,0,592,1196,666,1462,131,195,669,1973
57,"$50,000 under $75,000",401,345,318,1055,308,24477,346,18464,228,354,78,168,70,116,87,535,132,87,721,53,559,99,2278,43,161,94,1198,0,0,120,2177,101,224,28,47,106,111,120,398,91,510,89,309,400,15344,207,317,38,38,134,214,27,10,26,25,0,0,0,0,0,0,375,1619,380,1825,93,249,305,882
57,"$75,000 under $100,000",186,169,153,488,132,15873,161,11122,142,387,52,132,45,94,31,92,72,53,561,36,525,62,1735,21,128,49,818,0,0,82,1602,75,249,0,0,77,92,82,387,62,422,63,402,186,11302,86,144,32,30,51,90,24,12,0,0,0,0,0,0,0,0,182,1392,184,1526,73,278,113,411
57,"$100,000 under $200,000",115,106,88,326,105,20444,98,8771,88,543,42,193,38,142,29,1367,51,51,1888,23,928,38,1467,0,0,30,572,0,0,80,3141,73,737,0,0,73,133,80,925,60,463,65,567,114,15715,67,89,0,0,27,40,0,0,0,0,0,0,0,0,0,0,114,3300,115,3583,60,907,55,361
57,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Dallas County,6633,3451,4842,14446,4521,214296,4880,150677,2583,4103,937,3652,843,3055,1422,12907,1198,920,6665,545,5504,1355,22150,973,5945,718,5897,0,0,1096,19471,866,2855,201,159,962,998,1094,4328,864,6236,696,2926,4298,117438,1928,2133,255,199,1087,1312,193,87,1092,1445,1718,3763,1469,3202,30,164,3587,14678,4316,16809,988,2445,5116,13733
59,Under $1,200,108,173,376,65,-6227,40,593,107,250,43,91,38,42,71,-570,117,73,236,0,0,44,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,78,197
59,"$1 under $25,000",3342,1052,2320,5871,1683,41345,2232,26709,1003,1210,338,434,291,256,699,4816,383,333,597,240,1297,531,4807,485,3016,110,153,0,0,167,2363,55,50,92,45,128,126,166,256,109,720,87,198,1294,7199,370,108,22,9,119,38,0,0,679,800,1265,2838,1089,2440,0,0,1037,643,1583,1376,392,238,2598,5643
59,"$25,000 under $50,000",1695,1082,1272,4265,1459,61460,1408,45956,680,937,219,348,205,256,357,3665,349,213,644,136,1144,351,5827,324,2134,311,1587,0,0,304,4548,230,350,69,57,254,217,303,702,236,1513,174,496,1611,27998,813,666,79,41,484,448,80,29,380,592,453,925,380,762,0,0,1208,2589,1351,3135,238,350,1418,4257
59,"$50,000 under $75,000",838,696,644,2302,755,51042,726,38624,436,441,148,265,137,168,160,1459,190,139,962,88,1061,230,5633,113,529,185,2278,0,0,274,4482,243,553,40,57,252,218,274,871,236,1675,166,541,835,31972,444,682,76,61,304,491,75,34,33,53,0,0,0,0,0,0,792,3467,801,3775,188,374,636,1923
59,"$75,000 under $100,000",322,298,243,966,346,27399,284,20419,181,294,81,167,73,145,71,1085,74,69,599,37,705,109,2787,51,266,51,766,0,0,170,3203,166,563,0,0,158,164,170,782,147,1132,126,484,322,18943,178,346,42,47,126,235,38,24,0,0,0,0,0,0,0,0,314,2263,317,2453,74,251,246,853
59,"$100,000 under $200,000",206,190,161,593,213,25554,168,15443,147,681,88,806,79,736,64,2452,85,68,1275,44,1297,90,2640,0,0,61,1113,0,0,155,3483,147,804,0,0,146,218,155,1098,136,1196,120,639,206,19309,123,331,36,41,54,100,0,0,0,0,0,0,0,0,30,164,206,2936,206,3126,96,1232,140,860
59,"$200,000 or more",30,25,29,73,0,13723,22,2933,29,290,20,1541,20,1452,0,0,0,25,2352,0,0,0,0,0,0,0,0,0,0,26,1392,25,535,0,0,24,55,26,619,0,0,23,568,30,12017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2780,30,2913,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Daviess County,3538,1876,2633,7977,2701,142286,2648,104337,1486,2459,559,1522,497,829,791,6809,795,511,3723,315,3774,753,14019,307,2030,476,4308,0,0,622,12628,500,2596,99,84,513,851,617,3778,433,3138,414,2072,2397,87174,1052,1240,205,163,584,750,102,52,531,767,753,1691,646,1440,22,95,2034,14114,2389,15447,672,1870,2584,7394
61,Under $1,122,56,109,242,66,-3063,30,581,60,61,23,24,0,0,47,-262,68,26,358,0,0,23,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,0,0,41,104
61,"$1 under $25,000",1566,473,1084,2789,911,19057,1063,12226,477,678,161,141,159,95,346,2293,220,160,181,101,470,258,2329,121,814,59,73,0,0,86,1288,26,29,44,27,59,94,83,174,39,264,54,137,609,3353,147,45,0,0,47,17,0,0,299,359,536,1276,464,1099,0,0,504,308,755,636,214,120,1192,2565
61,"$25,000 under $50,000",908,545,692,2321,851,32934,736,22881,380,632,136,190,120,105,196,1817,218,134,419,91,811,208,3969,85,553,208,1159,0,0,149,2392,108,191,55,57,119,161,148,439,99,669,88,256,850,15122,416,359,83,49,240,216,36,18,193,328,217,415,182,341,0,0,638,1415,701,1705,167,250,709,2123
61,"$50,000 under $75,000",537,432,420,1454,483,32889,463,24254,289,489,106,289,101,142,111,928,144,85,409,65,694,143,3601,71,497,115,1374,0,0,165,2827,150,352,0,0,138,193,164,620,117,729,109,356,533,20736,271,449,64,50,178,305,40,21,39,80,0,0,0,0,0,0,493,2307,507,2533,150,365,381,1133
61,"$75,000 under $100,000",239,219,193,679,217,20507,217,15294,154,266,64,148,57,73,49,543,81,51,230,30,579,80,2079,30,166,58,913,0,0,115,2206,111,401,0,0,103,170,115,626,92,727,79,314,239,14402,124,213,22,16,78,148,26,13,0,0,0,0,0,0,22,95,234,1797,235,1940,64,255,173,588
61,"$100,000 under $200,000",145,151,135,436,173,18449,139,29101,126,333,69,730,60,414,42,1490,64,55,2126,28,1220,41,1879,0,0,36,789,0,0,107,3915,105,1623,0,0,94,233,107,1919,86,749,84,1009,145,14374,94,174,36,48,41,64,0,0,0,0,0,0,0,0,0,0,144,2275,144,2481,77,880,88,881
61,"$200,000 or more",21,0,0,56,0,21513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6012,21,6111,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,DeKalb County,4150,2019,3012,8574,2604,165306,3331,130652,1713,2394,610,1441,544,1071,730,4987,754,531,3946,357,3565,863,13968,432,2540,523,4747,0,0,937,16292,795,2776,126,199,804,1141,935,4479,722,5083,620,2250,3081,103302,1437,1810,267,172,819,1139,145,76,524,662,778,1560,661,1360,27,65,2652,13389,2949,14544,692,1929,3211,8492
63,Under $1,93,50,85,153,0,-5645,22,419,63,98,26,36,22,21,22,-418,51,37,91,0,0,26,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,96
63,"$1 under $25,000",1644,344,1122,2353,583,19532,1167,13951,495,579,156,192,141,110,235,1171,190,142,56,135,754,306,2572,139,861,74,112,0,0,110,1630,37,52,66,25,71,87,108,179,51,292,59,153,710,4084,200,75,26,13,59,24,0,0,265,309,519,1114,447,1001,0,0,564,356,770,602,212,95,1255,2481
63,"$25,000 under $50,000",1088,524,766,2376,757,39203,949,30880,390,449,126,272,104,154,201,1198,170,105,262,78,634,219,3762,158,927,216,1175,0,0,207,2987,164,238,60,174,168,200,207,658,153,953,121,311,1049,19773,496,458,69,40,290,298,42,21,219,302,259,446,214,359,0,0,817,1924,891,2202,170,235,907,2562
63,"$50,000 under $75,000",708,539,529,1869,620,43118,632,34990,372,453,131,172,120,115,131,546,162,118,582,63,756,168,3578,77,409,124,1552,0,0,256,4016,241,567,0,0,228,308,256,971,212,1486,163,489,706,27465,379,582,80,52,250,413,50,23,40,51,0,0,0,0,0,0,661,3074,678,3237,130,268,574,1565
63,"$75,000 under $100,000",358,327,290,1069,384,30829,327,24887,214,359,83,253,72,211,78,454,95,59,798,42,910,80,1663,58,343,62,1065,0,0,180,3214,175,650,0,0,175,274,180,1011,161,1218,125,388,358,21695,223,423,57,28,149,276,33,19,0,0,0,0,0,0,0,0,353,2569,353,2727,89,283,268,945
63,"$100,000 under $200,000",231,211,194,678,236,29004,209,21408,156,326,88,516,85,460,63,2036,86,70,2157,39,511,64,2229,0,0,47,843,0,0,160,3608,155,895,0,0,162,272,160,1211,145,1134,131,706,230,22182,139,272,35,39,71,128,20,13,0,0,0,0,0,0,27,65,229,3522,229,3759,91,1048,168,843
63,"$200,000 or more",28,24,26,76,24,9265,25,4117,23,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,837,23,374,0,0,0,0,24,449,0,0,21,203,28,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1944,28,2017,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Dent County,5936,3015,4015,12527,3724,206318,4636,150138,2240,5545,943,1998,834,1454,1070,8539,708,766,4019,514,5608,1441,23447,640,3486,719,5852,0,0,947,18600,742,2917,179,148,835,969,941,4302,680,4943,641,3799,3863,121521,1657,1830,248,187,943,1161,148,62,1009,1306,1596,3417,1396,3042,26,107,3298,17896,3813,19614,805,1742,4714,14305
65,Under $1,174,95,152,303,36,-8074,36,621,91,119,36,164,33,134,75,-697,76,63,256,0,0,45,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,31,51,0,0,66,117
65,"$1 under $25,000",2900,873,1884,4948,1364,34671,2116,24917,801,1063,299,339,268,201,454,2430,193,244,115,216,1254,579,4763,341,1800,103,125,0,0,138,2056,43,45,81,42,108,119,134,231,57,396,84,224,1068,5510,262,72,24,7,95,27,0,0,636,734,1161,2603,1043,2371,0,0,874,505,1251,938,274,142,2331,5166
65,"$25,000 under $50,000",1502,869,1011,3563,1162,53834,1285,41843,558,809,227,283,198,214,268,2373,167,169,364,127,1079,375,6105,187,1036,319,1625,0,0,241,3767,182,299,56,51,194,172,240,574,175,1137,135,576,1436,25249,708,587,91,59,419,397,61,24,328,504,415,795,353,671,0,0,1119,2378,1217,2804,203,297,1290,4033
65,"$50,000 under $75,000",745,618,517,1974,601,45437,658,35479,387,537,173,295,153,226,122,862,146,130,546,83,901,233,5812,76,466,161,1885,0,0,211,3614,183,450,22,29,194,206,210,749,163,1161,142,645,744,28724,370,581,61,52,251,416,47,20,45,68,0,0,0,0,0,0,698,3217,705,3466,156,237,587,1714
65,"$75,000 under $100,000",371,338,254,1078,366,31719,338,25103,219,433,102,172,88,114,77,926,70,75,412,51,963,117,2954,36,184,79,1197,0,0,178,3531,167,548,20,26,172,213,178,830,154,1151,127,533,371,22068,206,368,41,28,145,257,40,18,0,0,0,0,0,0,0,0,365,2727,367,2918,70,176,299,1063
65,"$100,000 under $200,000",206,188,165,553,159,26060,176,16846,150,328,82,453,74,330,74,2645,56,64,895,37,1411,92,3448,0,0,57,1020,0,0,145,3306,137,765,0,0,134,174,145,1002,131,1098,123,763,206,20066,89,160,31,41,33,64,0,0,0,0,0,0,0,0,26,107,204,3281,204,3552,102,890,141,2212
65,"$200,000 or more",38,34,32,108,36,22671,27,5329,34,2256,24,292,20,235,0,0,0,21,1431,0,0,0,0,0,0,0,0,0,0,34,2326,30,810,0,0,33,85,34,916,0,0,30,1058,38,19904,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5788,38,5885,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Douglas County,4994,2632,3567,10690,3178,138744,3651,104281,1912,3162,610,1580,538,1178,1134,6975,1045,690,3832,366,4832,1112,18565,888,3718,551,4253,0,0,679,12476,510,1649,153,146,542,526,677,2471,491,3716,437,2083,3045,72389,1337,1306,132,101,681,747,118,47,950,1250,1493,3396,1273,2832,0,0,2516,8574,3190,10060,748,1556,3893,10508
67,Under $1,235,126,201,395,33,-7395,34,740,134,279,48,58,42,25,84,-290,140,78,207,22,219,50,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,0,0,36,32,25,13,85,171
67,"$1 under $25,000",2685,934,1809,4941,1463,33752,1859,23818,777,1099,212,235,184,133,597,4163,382,253,508,143,749,473,4277,429,1772,78,102,0,0,112,1395,34,73,73,39,76,64,111,194,65,388,54,173,1035,5997,327,89,0,0,88,30,0,0,627,758,1113,2689,985,2303,0,0,826,541,1343,1212,315,180,2152,5004
67,"$25,000 under $50,000",1185,800,864,2947,943,42030,987,31732,475,623,149,192,131,114,254,1628,248,152,705,77,935,291,5284,290,1141,256,1161,0,0,201,3306,149,240,45,40,152,122,201,429,140,936,123,440,1124,18413,558,441,62,28,314,279,62,24,280,437,349,674,288,529,0,0,852,1634,955,2032,173,285,1004,3027
67,"$50,000 under $75,000",561,478,442,1518,475,33917,496,26418,287,526,98,265,89,178,117,564,165,102,938,63,690,175,3672,135,593,120,1438,0,0,172,3113,153,345,35,67,150,134,172,549,134,1011,119,516,559,21000,303,438,42,29,197,299,56,23,43,55,0,0,0,0,0,0,517,2239,531,2372,119,210,440,1260
67,"$75,000 under $100,000",204,185,149,560,168,17436,173,11664,143,391,53,306,48,259,49,314,66,56,420,36,750,76,2702,34,212,60,885,0,0,105,2334,93,338,0,0,91,99,104,476,86,753,72,456,203,11909,101,180,28,44,61,107,0,0,0,0,0,0,0,0,0,0,198,1429,201,1555,52,139,152,585
67,"$100,000 under $200,000",103,109,82,287,96,13301,102,9909,96,244,50,524,44,469,33,596,44,49,1054,25,1489,47,2205,0,0,37,667,0,0,89,2328,81,653,0,0,73,107,89,823,66,628,69,498,103,10088,48,158,0,0,21,32,0,0,0,0,0,0,0,0,0,0,102,1645,103,1747,64,729,60,461
67,"$200,000 or more",21,0,20,42,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1086,21,1110,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Dunklin County,12112,4909,8462,25535,8469,431568,10299,305272,3581,6646,1314,4072,1185,3210,1725,17473,425,893,7378,719,7053,2180,35446,1458,7845,1496,14107,35,724,1628,31375,1369,6341,217,187,1305,1641,1620,8760,1026,5934,1215,6911,8073,254166,3452,3524,421,348,2083,2292,290,142,2725,3294,3912,9424,3522,8685,82,484,6841,36539,7705,41070,1799,8353,9949,29149
69,Under $1,168,80,128,295,51,-7767,47,1104,82,156,28,84,24,39,80,-988,38,35,129,0,0,20,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0,0,0,0,37,51,0,0,77,216
69,"$1 under $25,000",6187,1215,4078,11322,4078,77601,5172,60061,1043,1050,315,373,282,228,753,4414,98,199,116,216,1025,719,5467,738,3980,185,308,0,0,179,2679,74,76,84,34,107,202,173,376,70,342,108,270,2413,13552,720,230,32,14,323,106,26,9,2025,2293,3061,7910,2855,7398,0,0,1867,1224,2544,2049,465,273,5471,14696
69,"$25,000 under $50,000",3034,1378,2166,6856,2288,107593,2721,86480,877,1128,264,359,234,239,365,2499,84,171,403,174,1154,592,8680,471,2496,602,3099,0,0,389,5604,304,476,72,62,281,270,387,917,208,993,236,860,2944,53477,1397,1243,101,66,932,886,95,50,659,957,826,1480,667,1287,0,0,2305,5210,2443,5838,454,683,2563,7539
69,"$50,000 under $75,000",1414,1081,1037,3597,1061,86212,1256,64733,662,901,234,529,206,367,239,2026,69,148,486,124,1214,433,8490,170,973,352,4324,0,0,346,5870,304,747,35,33,288,274,346,1175,250,1262,260,1161,1407,55837,708,1094,141,107,480,764,88,39,41,44,0,0,0,0,0,0,1366,6458,1377,7048,363,960,1047,3010
69,"$75,000 under $100,000",699,604,527,1849,536,59681,612,43483,428,756,175,497,155,397,119,1601,52,116,770,93,1270,209,5375,57,280,178,2844,0,0,268,4766,258,916,26,58,234,244,268,1297,203,1117,217,1184,699,43342,365,593,81,74,241,389,45,22,0,0,0,0,0,0,0,0,695,5609,695,6132,202,915,496,1569
