County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
37,"$25,000 under $50,000",84636,19165,36156,169181,49592,3032384,76809,2599598,21767,28669,8831,19390,7710,11905,11133,105413,190,6023,2368,4911,40949,11965,170126,6015,38194,8845,55509,159,1072,22185,320508,857,1642,17165,22747,18908,33217,21454,58972,17956,129802,15917,40367,81495,1651482,34810,32372,3592,2772,18804,16846,4068,2214,15508,28805,14750,24841,12171,20963,55,231,66371,177119,69090,196734,11157,17678,73132,194484
37,"$50,000 under $75,000",37268,16926,17521,76433,19701,2271829,33447,1852807,16497,20740,7498,21806,6604,13610,6993,83418,172,5366,6185,3560,42282,7671,156482,2582,16501,5936,84329,219,1910,18500,312426,967,2536,14969,23338,16717,34147,18176,61434,15737,129319,14881,49735,36974,1519976,15195,21835,3382,3091,8403,12391,2364,1226,1387,2852,0,0,0,0,156,109,35429,202100,35813,218529,7928,18479,29231,85459
37,"$75,000 under $100,000",19621,13256,9857,44942,11822,1691580,17581,1328426,11003,17390,5543,20337,4954,13360,4534,69959,140,4054,9217,2486,43389,4879,123470,1320,8381,3644,69351,218,2429,12184,244972,770,2883,10125,19746,11284,27360,12063,50814,10556,99253,10472,44898,19520,1210125,9247,14552,2364,2318,5070,7870,1888,1027,135,181,0,0,0,0,94,235,19335,172085,19448,187137,5013,16441,14576,50636
37,"$100,000 under $200,000",21063,16341,11770,52823,15276,2802791,18800,2116319,14630,36778,8996,53809,8213,38493,5731,164997,227,7064,37633,3121,86073,5146,166942,961,5930,3663,80286,650,9865,16157,406759,1396,7932,13672,32694,15336,53212,16095,94994,13912,163403,14714,87191,20994,2153972,10567,14051,3085,3233,3863,4893,2328,1291,33,46,0,0,0,0,591,1519,20902,380826,20958,411962,7319,41257,13684,68897
37,"$200,000 or more",8600,7069,6812,24092,8404,5862595,7092,2694769,7697,141649,6162,990503,5833,941866,3402,473845,213,5753,687635,1268,91090,1597,75366,119,772,1355,33197,1365,44326,7990,637151,1520,50789,6263,24211,7551,67693,7982,144021,6014,123280,7664,277095,8577,5137052,4860,37243,1197,2088,0,0,704,400,0,0,0,0,0,0,3854,26652,8574,1288377,8584,1342538,3861,134405,4697,144378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Decatur County,4696,2229,3037,10013,3025,149075,3767,127094,1643,3747,452,930,361,577,871,7976,453,405,3696,406,4480,961,14792,781,4838,598,5786,0,0,638,12555,30,113,553,1061,514,567,623,1771,447,3321,451,2477,3161,96305,1334,1584,198,162,814,957,168,68,875,1090,1267,2903,1116,2504,24,61,2714,13176,3144,14642,548,1442,3957,11478
39,Under $1,99,53,73,161,0,-21111,21,815,43,345,0,0,0,0,44,-124,29,25,79,0,0,20,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,244
39,"$1 under $25,000",2250,575,1376,4053,1257,28352,1670,20235,481,743,142,170,105,107,405,2558,113,96,77,150,827,352,2679,374,2342,77,134,0,0,78,1145,0,0,70,69,53,46,74,119,44,278,50,106,857,4842,210,65,21,8,91,28,0,0,593,697,958,2332,865,2024,0,0,700,451,1059,900,189,95,1942,4617
39,"$25,000 under $50,000",1255,675,819,2857,859,44717,1093,35794,456,824,106,157,85,69,202,1078,124,89,264,100,1054,286,4157,225,1376,275,1470,0,0,170,2828,30,113,136,208,122,111,164,348,102,631,102,372,1212,21408,572,479,64,47,350,316,71,25,249,361,309,571,251,480,0,0,959,2074,1023,2361,133,166,1114,3348
39,"$50,000 under $75,000",588,470,406,1576,506,35757,530,28781,298,597,77,143,63,104,106,744,83,75,448,72,771,147,2746,121,690,116,1536,0,0,154,2840,0,0,139,245,125,118,150,381,113,777,108,443,588,22456,305,510,52,48,221,380,53,21,33,32,0,0,0,0,24,61,553,2455,560,2649,87,173,500,1574
39,"$75,000 under $100,000",272,243,186,748,230,23211,246,17859,185,274,57,123,51,100,56,873,50,45,369,40,574,80,2018,39,261,69,1181,0,0,99,1913,0,0,88,177,89,84,99,283,75,533,75,422,272,16634,138,234,29,28,99,165,23,12,0,0,0,0,0,0,0,0,271,2099,271,2269,60,269,212,783
39,"$100,000 under $200,000",198,180,147,535,173,25145,182,17767,148,610,50,188,57,197,58,2847,54,51,1502,44,1254,76,3019,22,169,61,1465,0,0,115,2637,0,0,120,362,125,208,114,479,113,1102,96,666,198,19592,109,296,32,31,53,68,21,10,0,0,0,0,0,0,0,0,198,3241,198,3453,58,240,151,912
39,"$200,000 or more",34,33,30,83,0,13004,25,5843,32,354,20,149,0,0,0,0,0,24,957,0,0,0,0,0,0,0,0,0,0,22,1192,0,0,0,0,0,0,22,161,0,0,20,468,34,11373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2856,33,3010,21,499,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,DeKalb County,7528,3498,5442,16559,5084,260737,6113,207802,2546,6685,861,1919,757,1311,1493,13175,668,803,4436,572,6761,1415,23015,952,5462,866,7961,20,476,1035,18674,42,318,908,1675,918,1119,1021,3188,768,6461,778,3861,5016,160659,2208,2481,330,318,1289,1499,205,96,1602,2183,2045,4409,1776,3716,24,91,4239,23448,5032,26352,959,2932,6302,18502
41,Under $1,157,71,122,253,28,-17863,39,1139,72,210,32,100,29,41,77,-3055,52,62,59,0,0,26,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,66,188
41,"$1 under $25,000",3663,959,2589,7051,2169,47510,2760,33878,763,1273,234,252,203,151,743,4790,193,255,178,199,1107,532,4553,523,3108,131,189,0,0,165,2271,0,0,141,131,124,120,157,263,80,502,98,249,1375,7653,381,115,33,15,154,44,0,0,1122,1469,1531,3549,1354,2984,0,0,1087,704,1709,1522,343,176,3154,7429
41,"$25,000 under $50,000",2029,1035,1485,4727,1504,72408,1827,59739,684,1264,201,269,171,131,317,1693,170,162,275,168,1616,397,5611,249,1350,358,1941,0,0,246,3643,0,0,222,286,214,164,243,518,181,1201,163,636,1963,35198,996,882,126,98,599,577,80,38,434,652,514,860,422,732,0,0,1524,3314,1647,3776,215,282,1807,5431
41,"$50,000 under $75,000",927,754,683,2496,789,56869,828,45973,505,1168,147,302,127,242,156,1210,120,136,617,92,991,220,4279,131,632,205,2654,20,476,238,4046,0,0,213,362,221,186,235,567,192,1468,177,720,926,36259,471,772,76,78,336,557,64,30,46,62,0,0,0,0,0,0,881,4046,899,4362,169,351,756,2405
41,"$75,000 under $100,000",376,342,266,1031,308,32090,338,24501,243,701,110,168,97,109,83,1049,68,72,223,52,921,123,3051,49,372,89,1546,0,0,156,2937,42,318,130,317,145,149,156,504,134,1097,139,737,376,22898,195,350,41,44,137,226,41,18,0,0,0,0,0,0,0,0,373,2875,374,3122,82,270,293,1072
41,"$100,000 under $200,000",305,273,228,815,234,39578,268,28050,218,956,104,287,98,217,83,2646,65,85,625,61,2126,117,5247,0,0,83,1631,0,0,173,3848,0,0,154,408,163,252,173,743,138,1530,151,1081,305,31273,142,231,54,83,63,95,20,10,0,0,0,0,0,0,0,0,303,5328,304,5819,106,680,199,845
41,"$200,000 or more",71,64,69,186,52,30145,53,14522,61,1113,33,541,32,420,34,4842,0,31,2459,0,0,0,0,0,0,0,0,0,0,57,1929,0,0,48,171,51,248,57,593,43,663,50,438,71,27378,23,131,0,0,0,0,0,0,0,0,0,0,0,0,24,91,71,7181,71,7721,44,1173,27,1132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Dickson County,21835,9668,12713,46265,14767,899912,18193,710993,6864,12630,2426,5971,2149,4155,3927,44455,1161,1916,11987,1539,17285,4084,66434,2312,14507,2400,23373,75,1033,4597,83960,174,851,3930,7412,4157,6913,4530,15454,3832,32766,3394,13493,15849,553725,7141,8394,1183,978,4213,5218,891,409,3664,4793,5132,11274,4432,9464,105,444,13786,79260,15655,87814,2963,8454,18187,52312
43,Under $1,331,131,227,549,106,-11404,94,2717,132,163,55,74,51,49,148,-866,53,90,15,0,0,54,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,23,22,0,0,0,0,57,83,29,38,148,482
43,"$1 under $25,000",9420,1841,5233,15625,4808,117903,7173,84238,1802,2346,524,726,459,430,1701,12308,242,418,245,493,2705,1290,11198,1064,6798,347,565,0,0,511,7216,0,0,423,385,392,540,490,960,329,2377,297,628,3989,23181,1123,370,86,33,399,143,74,24,2361,2782,3696,8814,3289,7489,0,0,3208,2098,4655,4097,857,497,8072,17845
43,"$25,000 under $50,000",5748,2464,3359,12733,4133,206199,5087,169868,1659,2357,530,888,451,521,823,6555,266,393,779,404,3334,1154,16701,634,3750,962,5350,0,0,1187,17056,35,67,982,1284,1029,1300,1162,2721,959,6607,741,1913,5533,103290,2597,2362,328,248,1569,1495,245,116,1165,1836,1403,2432,1120,1953,0,0,4401,10224,4720,11716,669,957,5057,14769
43,"$50,000 under $75,000",3102,2298,1871,8062,2613,190771,2848,157322,1301,1511,440,630,386,460,573,5681,226,340,745,288,2973,745,13396,359,2340,566,7548,0,0,1075,17772,31,72,933,1693,1004,1440,1062,3256,948,7588,815,2536,3095,122148,1640,2629,314,246,1179,1862,251,115,138,175,0,0,0,0,0,0,2963,14049,3005,15324,560,1185,2536,7879
43,"$75,000 under $100,000",1655,1489,961,4736,1582,142367,1542,117554,873,1182,321,598,283,371,314,2944,147,256,940,169,2931,412,10046,154,981,268,4665,45,449,789,15208,27,92,691,1534,741,1251,783,2918,704,6442,638,2563,1654,100418,960,1699,236,213,658,1106,176,87,0,0,0,0,0,0,0,0,1642,12531,1643,13477,315,926,1335,4733
43,"$100,000 under $200,000",1358,1249,877,3956,1338,172966,1265,136986,903,1891,432,1750,400,1290,266,5696,171,306,2945,155,3682,368,11575,101,638,215,4277,0,0,860,19280,56,286,756,2003,830,1713,859,4059,761,7807,741,4014,1357,133798,730,1155,188,201,408,612,145,67,0,0,0,0,0,0,37,67,1353,22142,1355,23584,415,2156,938,4245
43,"$200,000 or more",221,196,185,604,187,81110,184,42308,194,3180,124,1305,119,1034,102,12137,56,113,6318,30,1660,61,3082,0,0,42,968,30,584,175,7428,25,334,145,513,161,669,174,1540,131,1945,162,1839,221,70890,91,179,31,37,0,0,0,0,0,0,0,0,0,0,68,377,219,18216,220,19533,118,2695,101,2359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Dyer County,16251,6552,10372,34352,11337,647216,13653,485119,4901,8150,2016,6550,1793,4882,2651,34027,529,1433,9145,1404,17100,2740,38081,2070,11869,1783,17747,77,1338,2635,50685,318,2078,2125,4369,2326,3589,2599,10183,2005,13875,2209,13798,11191,399517,5266,5654,726,608,3033,3407,550,277,3233,3865,4829,11413,4388,10151,96,405,9549,61325,10871,68432,1975,8680,13784,43710
45,Under $1,226,95,183,339,42,-9402,49,1192,112,127,60,67,56,40,97,-1611,31,73,99,0,0,20,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,80,32,41,81,250
45,"$1 under $25,000",7727,1417,4775,13541,4588,96629,6125,71763,1334,1203,475,657,407,406,1171,7737,120,322,-161,482,3194,921,6312,1080,6535,250,386,0,0,296,4209,0,0,249,249,238,287,287,556,161,900,210,610,3014,17110,1001,321,57,25,427,146,63,21,2289,2606,3676,9350,3421,8364,0,0,2317,1485,3368,2831,529,312,6840,17618
45,"$25,000 under $50,000",4212,1675,2606,9323,3100,149244,3817,124229,1116,1235,400,749,359,445,522,3202,113,272,290,341,3142,767,9686,574,2933,709,3652,0,0,599,8661,46,64,493,644,484,510,581,1243,414,2264,440,1618,4103,75217,2090,1839,223,167,1274,1219,182,105,874,1175,1153,2063,967,1787,0,0,3235,7259,3428,8169,426,683,3771,11615
45,"$50,000 under $75,000",1945,1441,1233,5023,1571,119669,1784,97512,878,949,305,631,257,478,362,3218,86,199,250,215,2588,462,7410,271,1467,368,4874,0,0,551,9308,40,131,469,825,494,585,544,1567,451,2886,467,2090,1936,77379,1023,1587,193,173,682,1028,134,67,70,84,0,0,0,0,27,74,1867,8925,1897,9822,336,809,1608,5324
45,"$75,000 under $100,000",1090,966,760,3068,1004,94147,972,72906,635,1205,285,812,255,650,192,2088,64,187,502,190,3380,295,6252,97,585,246,4577,0,0,446,8376,65,298,357,1046,415,618,444,1984,382,2601,395,2114,1088,67565,607,1075,129,125,410,707,101,51,0,0,0,0,0,0,0,0,1086,8515,1089,9268,230,829,860,3335
45,"$100,000 under $200,000",867,793,653,2514,839,112807,766,78792,662,1717,358,1545,331,1189,220,6907,115,260,1968,147,3855,241,6884,48,349,171,3362,44,420,589,13290,128,676,444,1171,554,1080,589,2978,503,4094,550,4303,866,87290,453,645,124,118,240,307,70,33,0,0,0,0,0,0,0,0,861,14694,864,16431,335,2639,529,2794
45,"$200,000 or more",184,165,162,544,193,84122,140,38725,164,1714,133,2089,128,1674,87,12486,0,120,6197,29,941,34,1293,0,0,39,896,33,918,154,6841,39,909,113,434,141,509,154,1855,94,1130,147,3063,184,74956,92,187,0,0,0,0,0,0,0,0,0,0,0,0,69,331,183,20447,183,21831,87,3367,95,2774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fayette County,17829,7645,10416,37187,11275,979273,14683,742436,6196,15462,2612,8296,2321,5098,3403,38568,683,2092,24837,1534,23151,3724,76104,1648,10119,2287,27071,88,1713,5781,126983,247,1500,4946,10159,5270,7832,5711,19874,5015,55611,4979,26721,13435,661832,5870,7537,778,668,3120,3676,939,525,2780,3460,4051,9661,3586,8434,211,851,11679,115380,13017,124212,2999,13075,14282,46068
47,Under $1,369,113,219,516,65,-15352,70,2631,117,338,69,432,59,111,108,-3614,53,93,1856,0,0,35,377,0,0,0,0,22,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,43,84,21,15,206,711
47,"$1 under $25,000",6807,1098,3934,11351,3503,87464,5194,64328,1216,1493,423,553,376,332,1317,7070,133,338,78,320,2208,938,8285,750,4953,248,470,0,0,498,7335,0,0,410,410,392,434,482,875,365,3058,363,842,2932,16162,1022,392,36,15,360,122,107,41,1878,2213,3001,7966,2749,7023,0,0,2142,1323,3187,2814,610,378,5827,15225
47,"$25,000 under $50,000",4282,1422,2517,8932,2821,153911,3688,122510,1213,1669,403,764,349,452,601,4472,117,299,366,355,3591,910,14978,482,2424,769,4744,0,0,1165,18153,49,68,952,1387,988,1001,1143,2531,925,7329,945,3297,4147,77574,1956,1933,184,135,1113,1029,291,198,787,1085,1027,1674,837,1411,22,21,3309,7522,3509,8624,586,948,3676,10505
47,"$50,000 under $75,000",2387,1503,1367,5629,1661,147243,2120,115613,1051,1414,382,660,331,444,494,5140,105,274,318,276,3200,642,13657,202,1262,497,6777,0,0,1197,21468,42,92,1012,1711,1087,1155,1182,3048,1054,9684,994,4183,2376,93144,1088,1669,183,152,701,1085,174,90,115,162,0,0,0,0,0,0,2271,11269,2311,12471,491,1269,1890,5784
47,"$75,000 under $100,000",1663,1372,960,4318,1258,143982,1483,109417,919,1423,405,890,359,587,374,5296,86,306,792,252,4340,507,13032,119,815,379,6823,0,0,1015,20855,35,89,891,1879,959,1193,1005,3239,917,9732,904,4036,1660,100303,789,1352,147,121,537,894,144,78,0,0,0,0,0,0,0,0,1642,13159,1650,14322,432,1458,1227,4300
47,"$100,000 under $200,000",1842,1692,1059,5068,1523,243087,1701,189329,1253,2262,652,1763,583,1122,383,9115,128,515,3303,267,6905,567,19851,95,665,329,6774,34,487,1472,36083,72,276,1309,3270,1423,2395,1465,6022,1376,18184,1355,8002,1842,184287,844,1158,190,160,409,546,195,101,0,0,0,0,0,0,25,42,1837,31221,1838,33197,645,3140,1193,5371
47,"$200,000 or more",479,445,360,1373,444,218938,427,138608,427,6863,278,3234,264,2050,126,11089,61,267,18124,64,2907,125,5924,0,0,65,1483,32,1128,434,23089,49,975,372,1502,421,1654,434,4159,378,7624,418,6361,478,190362,171,1033,38,85,0,0,28,17,0,0,0,0,0,0,164,788,478,50886,479,52700,214,5867,263,4172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Fentress County,6643,3296,4532,14443,4628,212542,5108,155120,1973,3693,504,1050,446,759,1575,13739,552,538,3932,451,6079,1147,19910,1100,6211,707,6299,0,0,798,15143,63,238,680,1395,679,761,792,2452,615,5171,568,3119,4139,118209,1916,1891,270,196,1078,1241,122,55,1382,1699,2224,4986,1913,4093,22,86,3417,17283,4330,19783,805,2057,5568,16431
49,Under $1,140,80,117,254,33,-6578,31,583,58,189,0,0,0,0,79,-871,47,30,42,0,0,22,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,49,140
49,"$1 under $25,000",3592,1140,2300,6603,2064,44423,2569,29995,690,925,156,221,129,141,852,5975,175,149,51,168,1117,423,4174,642,3756,91,170,0,0,124,1799,0,0,104,103,94,98,122,213,85,685,74,176,1296,7190,404,124,28,11,126,37,0,0,929,1061,1695,3967,1492,3286,0,0,1024,641,1756,1564,345,149,3083,7513
49,"$25,000 under $50,000",1682,1035,1186,4153,1374,59904,1440,46328,541,694,139,242,122,178,348,3014,152,139,309,133,1318,354,5914,306,1608,338,1715,0,0,229,3577,35,80,198,459,183,156,227,649,175,1255,138,392,1617,27148,867,708,101,68,516,474,61,26,407,583,529,1019,421,807,0,0,1220,2453,1365,3035,179,271,1496,4780
49,"$50,000 under $75,000",720,588,532,1981,668,43588,640,33742,326,565,79,101,72,75,156,1459,97,86,291,78,1309,173,3978,101,514,159,2112,0,0,191,3490,0,0,160,285,169,151,190,507,156,1240,145,607,717,27136,390,615,71,54,279,460,40,19,46,55,0,0,0,0,0,0,674,2980,686,3275,124,323,596,1983
49,"$75,000 under $100,000",276,246,208,802,280,23519,230,16728,183,360,62,227,57,146,73,868,40,57,934,36,673,96,2500,28,173,63,1190,0,0,115,2058,28,158,102,218,104,107,114,359,87,713,94,474,276,16698,154,274,35,29,106,193,21,10,0,0,0,0,0,0,22,86,266,2022,270,2202,60,172,209,804
49,"$100,000 under $200,000",182,166,142,518,169,23411,160,15585,127,304,42,123,40,97,44,1234,41,43,464,36,1662,79,3141,23,160,56,1112,0,0,101,2308,0,0,84,202,95,139,101,406,86,897,81,486,182,18303,101,170,35,34,51,77,0,0,0,0,0,0,0,0,0,0,182,3105,182,3306,70,438,112,546
49,"$200,000 or more",51,41,47,132,40,24275,38,12159,48,656,26,136,26,122,23,2060,0,34,1841,0,0,0,0,0,0,0,0,0,0,38,1911,0,0,32,128,34,110,38,318,26,381,36,984,51,21734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6082,51,6380,27,704,23,665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Franklin County,17414,8050,10491,35994,10494,713603,13755,522616,7399,11969,2602,8622,2308,5843,2981,34107,926,1967,13456,1825,27211,3640,66771,1892,10992,2478,26559,83,1219,2926,58797,289,1344,2370,4587,2643,4986,2892,11092,2224,21875,2236,11870,12476,450813,5490,6083,1000,924,2971,3527,549,242,2745,3467,3999,8727,3448,7456,101,482,10906,65498,12303,72483,2464,7732,14252,39720
51,Under $1,306,135,242,494,73,-16952,81,1582,149,247,78,191,72,134,126,-2041,76,92,223,24,306,30,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0,50,90,32,43,116,295
51,"$1 under $25,000",7801,1734,4588,12931,3675,99215,5680,68366,2040,2522,662,957,582,504,1355,9213,219,501,109,569,3788,1213,9935,1003,5770,342,537,0,0,368,5393,0,0,301,275,287,421,354,764,219,1549,223,592,3307,18981,944,302,86,46,346,114,54,13,1878,2249,2990,6990,2661,6027,0,0,2635,1726,3757,3242,665,325,6628,14637
51,"$25,000 under $50,000",4204,1972,2542,9152,2714,149858,3565,115485,1708,2485,516,761,435,489,583,5276,207,355,759,438,4852,897,13661,506,2886,905,5009,28,181,655,9722,46,81,536,885,553,750,640,1724,469,3136,420,1186,4074,75178,1865,1602,262,205,1098,1024,129,59,787,1117,982,1716,787,1429,0,0,3273,7493,3470,8555,516,686,3665,10513
51,"$50,000 under $75,000",2415,1809,1491,6072,1804,148922,2093,114907,1427,1740,464,1245,412,748,405,3632,185,327,534,326,4706,641,13609,223,1316,568,7755,0,0,626,11011,39,100,526,852,574,923,622,1902,498,3813,485,1894,2410,96770,1258,1901,259,242,827,1278,164,77,80,101,0,0,0,0,0,0,2326,11278,2348,12217,439,930,1973,6106
51,"$75,000 under $100,000",1388,1223,828,3778,1144,119802,1219,89260,975,1615,331,1010,301,689,225,2875,119,249,1259,242,5042,408,10945,109,640,356,6698,0,0,510,12433,59,189,414,855,491,854,509,1923,429,6514,422,2261,1386,86475,737,1244,187,200,455,761,111,51,0,0,0,0,0,0,28,140,1375,11045,1379,11853,316,842,1070,3864
51,"$100,000 under $200,000",1097,985,644,2989,901,142831,953,99571,910,2291,430,2668,395,1942,215,5902,98,329,2679,192,5342,385,14766,51,380,263,5505,31,373,605,14040,106,497,472,1238,586,1477,605,3247,490,5107,540,3727,1096,112263,590,870,175,184,245,350,91,42,0,0,0,0,0,0,0,0,1094,19092,1096,20586,392,2378,702,3075
51,"$200,000 or more",203,192,156,578,183,69927,164,33445,190,1069,121,1790,111,1337,72,9250,22,114,7893,34,3175,66,3571,0,0,44,1055,24,665,162,6198,39,477,121,482,152,561,162,1532,119,1756,146,2210,203,61146,96,164,31,47,0,0,0,0,0,0,0,0,0,0,73,342,203,14864,203,15940,104,2528,98,1230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Gibson County,20956,8717,13448,44469,14676,782183,17387,600518,6340,11669,2450,5995,2196,4281,3111,32483,780,1820,10234,1914,20486,4072,55825,2728,17572,2476,24323,57,1022,3285,60233,135,528,2867,5548,2904,4215,3240,10444,2460,18030,2607,15752,14851,468392,6839,7715,918,772,4145,4898,1010,481,3920,4824,5676,13011,5012,11825,91,251,12673,63464,13943,71245,2665,9660,17585,52302
53,Under $1,335,147,275,549,96,-18965,87,1829,140,552,79,50,74,33,174,-2079,57,104,437,27,363,61,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,0,0,0,0,0,0,59,232,38,113,139,502
53,"$1 under $25,000",9831,1777,6063,16747,5463,125909,7693,92189,1792,2427,638,764,558,486,1207,6797,160,436,-11,688,3353,1477,11102,1488,9817,384,525,0,0,436,6187,25,59,371,330,328,377,417,763,227,1261,282,804,4219,23091,1238,404,83,40,496,165,87,29,2659,3095,4124,10428,3793,9677,0,0,3331,2059,4264,3353,733,405,8582,21440
53,"$25,000 under $50,000",5381,2227,3459,12146,4117,192204,4759,156213,1492,2171,488,596,438,385,652,4560,168,328,565,466,3597,1095,14328,715,4380,985,5578,0,0,744,11130,0,0,646,1035,627,705,730,1777,521,3115,519,1974,5232,96039,2594,2398,273,215,1660,1565,325,164,1134,1591,1519,2539,1219,2148,0,0,4081,9187,4319,10333,603,833,4752,14558
53,"$50,000 under $75,000",2770,2147,1850,7308,2361,169892,2492,133822,1240,1957,454,939,401,637,485,4897,155,316,619,347,3902,719,12072,350,2301,564,7650,0,0,752,12906,28,78,650,1149,670,875,744,2136,605,4235,598,2566,2763,108910,1495,2388,266,220,1049,1665,273,134,127,138,0,0,0,0,32,65,2634,12241,2674,13446,531,1295,2235,6986
53,"$75,000 under $100,000",1456,1318,918,4231,1441,125067,1319,98489,812,1213,348,752,305,454,282,3723,95,245,717,208,3711,399,8693,109,649,293,5227,0,0,589,10695,20,60,519,1130,561,839,587,2061,498,3862,503,2812,1454,89134,893,1590,170,165,630,1045,183,87,0,0,0,0,0,0,0,0,1447,10986,1447,11989,314,1145,1142,4414
53,"$100,000 under $200,000",1000,935,710,2969,1028,126552,897,91157,702,1975,331,976,312,628,239,7214,104,283,2034,145,4017,283,7922,66,425,204,4269,35,470,622,13680,62,331,557,1466,586,1042,620,2734,510,4457,564,4307,1000,97696,547,855,126,132,310,458,142,67,0,0,0,0,0,0,0,0,997,16016,997,17848,356,2481,643,3085
53,"$200,000 or more",183,166,173,519,170,61524,140,26819,162,1374,112,1918,108,1658,72,7371,41,108,5873,33,1543,38,1187,0,0,46,1074,22,552,142,5635,0,0,124,438,132,377,142,973,99,1100,141,3289,183,53522,72,80,0,0,0,0,0,0,0,0,0,0,0,0,59,186,183,12975,183,14044,90,3388,92,1317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
