County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
5,"$50,000 under $75,000",421,324,352,1116,363,25779,377,20864,205,393,48,114,45,100,65,88,76,52,350,37,486,87,2519,45,253,86,1093,0,0,208,3609,194,550,26,35,181,243,208,865,160,883,168,667,421,15806,226,370,47,44,169,268,38,22,28,31,0,0,0,0,0,0,392,1704,395,1789,87,166,332,943
5,"$75,000 under $100,000",249,231,216,714,229,21397,227,17896,145,212,41,77,36,47,45,71,56,32,646,25,458,62,2070,21,61,43,774,0,0,167,3213,159,664,0,0,158,255,167,989,145,921,148,665,249,14651,137,241,34,31,102,173,36,16,0,0,0,0,0,0,0,0,243,1758,243,1811,59,131,188,645
5,"$100,000 under $200,000",182,167,152,504,171,23128,168,17856,135,439,70,311,62,290,48,889,60,65,1353,24,926,55,2379,0,0,44,856,0,0,160,3851,155,928,0,0,154,322,160,1325,149,1383,140,815,182,17175,104,147,36,36,51,75,0,0,0,0,0,0,0,0,0,0,182,2793,182,2893,89,961,119,654
5,"$200,000 or more",26,24,26,67,0,11344,23,3794,26,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1278,23,373,0,0,22,180,24,566,0,0,23,234,26,9796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2639,26,2666,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Baker County,1366,405,897,2904,1000,44104,1120,33388,377,828,120,296,107,239,201,2304,113,91,1964,58,987,225,4659,108,656,131,1324,0,0,243,4536,206,751,29,25,181,242,241,1078,146,781,215,1408,915,26106,419,434,57,53,250,251,52,28,372,433,495,1297,468,1176,0,0,697,3674,806,4152,209,1264,1099,3430
7,Under $1,34,0,32,50,0,-3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"$1 under $25,000",731,110,455,1434,516,10111,596,8666,118,234,37,50,53,77,120,953,42,49,206,36,418,84,688,74,478,0,0,0,0,34,525,22,37,0,0,21,23,32,71,0,0,28,97,324,1767,133,56,0,0,71,24,0,0,283,332,387,1099,374,1008,0,0,204,130,300,325,48,85,663,2102
7,"$25,000 under $50,000",341,96,220,735,265,11827,296,9611,93,126,21,57,0,0,52,179,37,0,0,0,0,53,1198,34,178,75,358,0,0,72,952,59,96,29,25,45,49,72,167,53,220,63,296,331,5961,155,154,34,30,97,86,32,16,89,101,108,198,94,168,0,0,243,569,253,622,59,110,278,824
7,"$50,000 under $75,000",129,83,84,341,126,7991,114,6334,60,111,36,121,31,96,0,0,0,22,105,22,569,34,752,0,0,21,316,0,0,57,931,52,155,0,0,45,54,57,225,38,157,50,222,129,5073,67,116,0,0,51,79,20,12,0,0,0,0,0,0,0,0,120,580,122,612,36,69,93,287
7,"$75,000 under $100,000",68,57,53,177,48,5876,60,3842,51,136,0,0,0,0,29,1172,34,0,0,0,0,31,965,0,0,35,650,0,0,37,715,33,144,0,0,35,55,37,216,26,180,35,201,68,4174,35,63,23,23,31,62,0,0,0,0,0,0,0,0,0,0,68,537,68,588,25,94,43,157
7,"$100,000 under $200,000",63,59,53,167,45,11391,54,4935,55,221,26,68,23,66,0,0,0,20,1653,0,0,23,1056,0,0,0,0,0,0,43,1413,40,319,0,0,35,61,43,399,29,224,39,592,63,9131,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1858,63,2005,41,906,22,60
7,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
