County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
5,"$100,000 under $200,000",562,510,436,1588,515,71728,501,49295,435,1167,224,714,210,463,92,1443,91,169,1561,102,2288,228,10417,62,512,124,2044,0,0,366,7769,308,1276,53,101,357,1442,366,2879,310,2391,320,1661,561,55904,313,463,92,97,132,204,53,29,0,0,0,0,0,0,0,0,560,9229,560,9746,193,1144,369,1608
5,"$200,000 or more",70,63,57,202,68,24139,63,10005,61,627,50,613,49,394,23,1813,0,43,1573,0,0,0,0,0,0,0,0,0,0,61,3044,58,642,0,0,59,370,61,1053,44,574,56,1074,70,20252,34,71,0,0,0,0,0,0,0,0,0,0,0,0,53,226,70,5112,70,5326,35,817,35,915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Boone County,24595,11203,14270,57147,19625,1301571,20826,995509,9452,15342,4823,16316,4353,10183,3187,30356,474,3581,11714,2648,38881,5014,98347,4453,40630,2944,32670,106,2117,9345,196792,7091,22153,2023,2868,8866,43680,9322,70603,8127,72161,7305,21833,18426,837418,9604,12305,1791,1226,5488,7229,1070,517,4173,6750,3777,8265,3352,7346,500,2345,15773,135940,17027,143259,3335,12633,20346,65491
7,Under $1,378,108,277,544,102,-22777,109,3297,174,825,138,505,120,262,144,-1604,43,177,725,31,285,45,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,43,60,31,46,0,0,0,0,69,115,34,57,156,620
7,"$1 under $25,000",9265,1437,4912,14930,4406,114764,7278,81928,2140,2017,998,1542,886,754,931,5019,80,699,124,696,4114,1348,11624,1399,10811,434,663,0,0,872,13044,261,199,534,426,739,2824,859,3574,571,3785,534,801,3903,22083,1222,436,62,27,457,156,71,24,2299,3151,2506,6174,2294,5559,0,0,3023,1925,3852,2951,650,330,7937,15912
7,"$25,000 under $50,000",5545,2194,3218,14331,4943,200428,4783,148271,1832,2171,773,1721,678,950,617,3396,106,534,162,601,6133,1154,17823,1222,13160,940,5859,22,175,1755,26910,1126,1323,576,652,1619,6278,1751,8515,1489,10298,1188,1968,5139,90636,2757,2421,384,216,1746,1524,253,131,1506,3010,1228,2031,1027,1741,0,0,3721,8597,4005,9688,574,882,4941,15828
7,"$50,000 under $75,000",3748,2457,2317,10253,3839,232631,3416,181627,1674,2058,749,1463,675,806,523,3511,88,507,-4,455,5634,940,19618,933,8937,638,8808,0,0,2154,37989,1699,3027,409,660,2056,8475,2150,12398,1936,15552,1622,2872,3731,141336,2177,3398,482,307,1471,2421,219,100,310,500,0,0,0,0,0,0,3414,16124,3481,17249,602,1283,3138,11028
7,"$75,000 under $100,000",2476,2091,1523,7287,2674,214030,2286,168642,1330,2030,696,2047,635,1394,361,3099,76,492,615,381,7038,662,17096,536,4709,455,8018,0,0,1741,34508,1452,3617,261,505,1682,7735,1739,12081,1596,13818,1393,3345,2474,144911,1518,2815,346,243,1033,1920,204,105,36,53,0,0,0,0,36,83,2441,17964,2444,18839,458,1337,2014,8067
7,"$100,000 under $200,000",2595,2382,1553,7948,2929,338029,2404,263357,1787,3188,1049,3849,959,2463,467,8004,60,784,2676,393,11636,731,26255,341,2794,403,7649,44,882,2247,54822,2002,7640,221,562,2207,12893,2247,21575,2044,20963,2022,6927,2591,250420,1598,2472,424,340,781,1208,283,145,0,0,0,0,0,0,72,170,2586,41051,2588,42904,747,3424,1844,9132
7,"$200,000 or more",588,534,470,1854,732,224466,550,148387,515,3053,420,5189,400,3554,144,8931,21,388,7416,91,4041,134,5529,22,219,74,1673,40,1060,576,29519,551,6347,22,63,563,5475,576,12460,491,7745,546,5920,588,188032,332,763,93,93,0,0,40,12,0,0,0,0,0,0,392,2092,588,50279,588,51513,270,5320,316,4904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Brown County,2377,1063,1791,4547,1279,114817,1928,77183,1140,2372,381,6927,338,6682,368,3100,332,312,5986,235,2275,534,8782,150,1251,322,3258,0,0,413,7726,304,994,104,127,353,823,411,1957,278,1717,287,1037,1843,79791,803,937,180,149,414,540,103,51,218,277,363,685,315,608,0,0,1656,11753,1766,12680,421,2297,1826,5061
9,Under $1,40,0,34,69,0,-2433,0,0,23,17,0,0,0,0,0,0,0,20,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"$1 under $25,000",893,172,624,1117,259,10414,673,7303,300,367,110,115,99,75,125,730,79,60,115,88,446,152,1090,52,378,36,46,0,0,54,889,0,0,40,26,43,69,53,105,21,94,30,47,417,2429,121,43,0,0,28,11,0,0,115,133,248,484,217,437,0,0,341,216,424,340,100,64,710,1205
9,"$25,000 under $50,000",608,225,443,1178,342,21633,513,16274,268,302,75,117,63,78,81,498,71,65,234,50,481,143,2305,48,394,124,686,0,0,84,1331,65,76,29,31,69,123,84,224,55,291,48,157,591,11712,237,204,58,35,131,119,36,16,103,144,115,201,98,171,0,0,495,1218,518,1343,83,141,520,1422
9,"$50,000 under $75,000",401,292,314,989,294,24618,353,18269,221,351,62,157,57,74,76,549,66,54,418,36,386,106,2184,50,479,71,964,0,0,92,1474,71,146,35,70,74,143,91,319,59,317,64,264,400,16283,207,318,51,53,130,214,29,14,0,0,0,0,0,0,0,0,385,1893,389,2078,95,205,304,884
9,"$75,000 under $100,000",232,199,198,634,203,19827,210,14515,158,236,50,103,44,93,47,229,57,42,166,28,619,68,1421,0,0,50,791,0,0,75,1298,71,186,0,0,67,154,75,350,59,349,53,124,232,14445,134,230,37,36,78,129,38,21,0,0,0,0,0,0,0,0,232,1842,232,2083,68,346,164,578
9,"$100,000 under $200,000",179,154,158,502,181,22550,158,15504,147,324,84,6435,75,6362,39,1094,59,71,4872,33,343,65,1782,0,0,41,771,0,0,108,2734,97,586,0,0,100,334,108,959,84,666,92,445,179,17706,104,142,34,25,47,67,0,0,0,0,0,0,0,0,0,0,179,2922,179,3130,75,1541,128,972
