CBSACODE,CBSATITLE,CBSASTATUS,agi_stub,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
44920,"Summit Park, UT Micro Area",Micropolitan Statistical Area,4,2217.0,1263.0,1473.0,5517.0,1919.0,136977.0,1917.0,102142.0,1264.0,2023.0,637.0,2819.0,572.0,1751.0,541.0,5962.0,92.0,593.0,1957.0,271.0,4754.0,391.0,8347.0,245.0,1727.0,323.0,4645.0,22.0,219.0,1449.0,31889.0,1237.0,3823.0,169.0,207.0,1322.0,3122.0,1442.0,7338.0,1203.0,15363.0,1149.0,3804.0,2165.0,78968.0,1116.0,1625.0,705.0,1117.0,122.0,56.0,175.0,134.0,0.0,0.0,0.0,0.0,239.0,456.0,40.0,94.0,1889.0,9378.0,1991.0,10825.0,563.0,1660.0,1634.0,5523.0
44920,"Summit Park, UT Micro Area",Micropolitan Statistical Area,5,1536.0,1132.0,1038.0,4165.0,1473.0,133057.0,1360.0,97856.0,1059.0,2007.0,592.0,2837.0,531.0,1879.0,416.0,5570.0,74.0,533.0,1281.0,202.0,4604.0,328.0,9402.0,140.0,982.0,245.0,4371.0,26.0,321.0,1217.0,31049.0,1105.0,4525.0,89.0,141.0,1137.0,3086.0,1214.0,7947.0,1046.0,14524.0,1051.0,3920.0,1518.0,83981.0,875.0,1471.0,562.0,1037.0,106.0,54.0,152.0,116.0,0.0,0.0,0.0,0.0,76.0,96.0,0.0,0.0,1447.0,10778.0,1477.0,11990.0,461.0,1727.0,1065.0,4249.0
44920,"Summit Park, UT Micro Area",Micropolitan Statistical Area,6,2709.0,2236.0,1828.0,7797.0,2843.0,373998.0,2448.0,273102.0,2113.0,6438.0,1391.0,9045.0,1277.0,6043.0,758.0,15271.0,80.0,1334.0,9221.0,415.0,14166.0,557.0,19836.0,134.0,1069.0,363.0,7313.0,74.0,1362.0,2493.0,85260.0,2323.0,17585.0,137.0,343.0,2367.0,8706.0,2492.0,25900.0,2185.0,39590.0,2230.0,10190.0,2691.0,258394.0,1534.0,2078.0,653.0,842.0,216.0,112.0,300.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,427.0,2651.0,43505.0,2670.0,46549.0,937.0,5454.0,1758.0,11185.0
44920,"Summit Park, UT Micro Area",Micropolitan Statistical Area,7,1632.0,1422.0,1286.0,4900.0,1852.0,1031332.0,1424.0,493078.0,1472.0,24773.0,1196.0,42378.0,1125.0,32999.0,519.0,37990.0,22.0,1189.0,220434.0,203.0,20142.0,322.0,14892.0,42.0,467.0,204.0,4579.0,146.0,4159.0,1612.0,151823.0,1530.0,51559.0,71.0,282.0,1533.0,12248.0,1612.0,64366.0,1307.0,36309.0,1498.0,25511.0,1626.0,863063.0,836.0,5311.0,0.0,0.0,91.0,48.0,164.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,10976.0,1625.0,223275.0,1629.0,228742.0,746.0,26715.0,879.0,26055.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,0,46521.0,15095.0,28082.0,98640.0,33926.0,1714176.0,39266.0,1274632.0,12524.0,16845.0,5355.0,19602.0,4720.0,14651.0,6532.0,50960.0,449.0,3718.0,24597.0,2976.0,33679.0,9718.0,191107.0,4611.0,28838.0,4609.0,49114.0,107.0,1886.0,10342.0,203909.0,8415.0,38589.0,1399.0,1435.0,9097.0,13416.0,10288.0,58218.0,8292.0,61414.0,8765.0,42751.0,31883.0,961491.0,15665.0,17354.0,8380.0,8576.0,2500.0,1426.0,2040.0,1617.0,15215.0,37849.0,14006.0,34293.0,11471.0,14706.0,356.0,2061.0,25499.0,136488.0,28894.0,147460.0,6550.0,16829.0,38725.0,141109.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,1,564.0,135.0,332.0,752.0,103.0,-12471.0,101.0,3116.0,165.0,314.0,114.0,277.0,105.0,202.0,166.0,-2052.0,31.0,141.0,31.0,26.0,223.0,50.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,39.0,42.0,20.0,30.0,0.0,0.0,0.0,0.0,61.0,167.0,26.0,28.0,275.0,24684.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,2,23963.0,3131.0,14680.0,44010.0,15464.0,321167.0,19719.0,252960.0,3082.0,2789.0,1133.0,1749.0,967.0,1023.0,3273.0,19836.0,91.0,789.0,-274.0,788.0,4070.0,2714.0,25304.0,2842.0,18047.0,626.0,1125.0,0.0,0.0,1177.0,15037.0,562.0,596.0,478.0,337.0,869.0,852.0,1158.0,2090.0,731.0,4246.0,877.0,2305.0,10302.0,58509.0,3979.0,1401.0,1612.0,513.0,388.0,145.0,165.0,64.0,11686.0,31895.0,10986.0,29112.0,8215.0,10021.0,0.0,0.0,7230.0,4937.0,9920.0,8209.0,1586.0,826.0,21448.0,59154.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,3,11797.0,3969.0,6911.0,26791.0,9591.0,416031.0,10444.0,339476.0,3167.0,2891.0,1114.0,1857.0,969.0,1217.0,1351.0,6452.0,110.0,743.0,-26.0,771.0,6213.0,2702.0,44493.0,1032.0,6384.0,1704.0,9925.0,0.0,0.0,2757.0,39754.0,2116.0,3940.0,461.0,426.0,2301.0,2274.0,2740.0,7475.0,2085.0,12772.0,2235.0,7465.0,11415.0,201879.0,6197.0,6048.0,3671.0,3272.0,1061.0,645.0,638.0,430.0,3475.0,5888.0,2981.0,5139.0,2990.0,4360.0,0.0,0.0,8385.0,18424.0,8954.0,20229.0,1770.0,2310.0,9991.0,29808.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,4,4928.0,3231.0,2892.0,12287.0,3960.0,301588.0,4285.0,225450.0,2457.0,3107.0,1038.0,2061.0,893.0,1428.0,739.0,3694.0,67.0,642.0,650.0,589.0,6450.0,1860.0,43070.0,428.0,2586.0,1132.0,15542.0,33.0,303.0,2419.0,42606.0,2060.0,6266.0,251.0,343.0,2179.0,2533.0,2408.0,10139.0,2037.0,14124.0,2032.0,8317.0,4903.0,188268.0,2594.0,4143.0,1616.0,2487.0,500.0,303.0,531.0,447.0,0.0,0.0,0.0,0.0,246.0,295.0,32.0,136.0,4649.0,21658.0,4713.0,23052.0,1251.0,2357.0,3670.0,10896.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,5,2611.0,2250.0,1534.0,7235.0,2323.0,224441.0,2338.0,165974.0,1623.0,2005.0,751.0,2099.0,674.0,1504.0,437.0,2629.0,59.0,483.0,900.0,388.0,4862.0,1166.0,32247.0,191.0,1197.0,601.0,11075.0,0.0,0.0,1692.0,33233.0,1512.0,6507.0,117.0,168.0,1574.0,2174.0,1686.0,9763.0,1481.0,11038.0,1488.0,7273.0,2607.0,154401.0,1468.0,2637.0,927.0,1533.0,318.0,188.0,326.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,19295.0,2596.0,20230.0,774.0,1781.0,1831.0,5842.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,6,2242.0,2017.0,1384.0,6362.0,2070.0,284267.0,2020.0,202142.0,1668.0,2880.0,919.0,4007.0,838.0,2963.0,442.0,7237.0,54.0,665.0,3358.0,349.0,8660.0,1105.0,39422.0,118.0,624.0,464.0,9547.0,30.0,376.0,1893.0,46391.0,1778.0,12189.0,92.0,161.0,1786.0,3440.0,1892.0,17022.0,1648.0,14335.0,1746.0,10681.0,2240.0,210660.0,1225.0,1877.0,554.0,771.0,210.0,130.0,324.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,135.0,2233.0,34266.0,2236.0,36056.0,939.0,4588.0,1299.0,5498.0
44940,"Sumter, SC Metro Area",Metropolitan Statistical Area,7,416.0,362.0,349.0,1203.0,415.0,179153.0,359.0,85514.0,362.0,2859.0,286.0,7552.0,274.0,6314.0,124.0,13164.0,37.0,255.0,19958.0,65.0,3201.0,121.0,6008.0,0.0,0.0,82.0,1900.0,44.0,1207.0,404.0,26888.0,387.0,9091.0,0.0,0.0,388.0,2143.0,404.0,11729.0,310.0,4899.0,387.0,6710.0,416.0,147774.0,202.0,1248.0,0.0,0.0,23.0,15.0,56.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1790.0,413.0,37908.0,414.0,39517.0,204.0,4939.0,211.0,5227.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,0,44022.0,18186.0,24367.0,81977.0,22583.0,1760650.0,35934.0,1298791.0,16954.0,23721.0,8980.0,31378.0,7942.0,25597.0,4680.0,52077.0,649.0,4647.0,16053.0,4457.0,40825.0,10434.0,148041.0,8599.0,65804.0,5256.0,49957.0,140.0,2101.0,7393.0,133740.0,6517.0,27488.0,680.0,855.0,6734.0,14788.0,7362.0,44902.0,5771.0,40096.0,5335.0,19373.0,32435.0,1113617.0,13800.0,16032.0,6751.0,8454.0,1269.0,603.0,3187.0,2626.0,7441.0,14353.0,6460.0,12939.0,4564.0,5421.0,257.0,1202.0,28930.0,156583.0,30713.0,167126.0,4980.0,11964.0,36591.0,94713.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,1,510.0,152.0,373.0,735.0,134.0,-14089.0,93.0,1662.0,204.0,246.0,163.0,201.0,144.0,114.0,174.0,-956.0,54.0,192.0,-20.0,42.0,187.0,73.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,37.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,63.0,36.0,19.0,199.0,420.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,2,19422.0,3415.0,9797.0,26045.0,6189.0,227232.0,14255.0,150659.0,5497.0,5226.0,2709.0,3611.0,2333.0,2124.0,1621.0,9546.0,188.0,1288.0,70.0,1778.0,7901.0,4052.0,28172.0,3419.0,22281.0,747.0,1069.0,0.0,0.0,645.0,9913.0,370.0,500.0,220.0,131.0,481.0,832.0,631.0,1572.0,315.0,1725.0,360.0,753.0,8610.0,52598.0,2314.0,756.0,670.0,236.0,122.0,38.0,194.0,64.0,5241.0,10756.0,4676.0,9951.0,2787.0,2923.0,0.0,0.0,7093.0,4860.0,8342.0,6580.0,1323.0,680.0,16003.0,28232.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,3,11413.0,4410.0,6368.0,22313.0,6337.0,411098.0,10005.0,313077.0,4001.0,4371.0,2049.0,3482.0,1776.0,2378.0,1109.0,9731.0,163.0,970.0,1345.0,1096.0,8210.0,2683.0,36492.0,2660.0,22570.0,2158.0,11895.0,43.0,241.0,1507.0,20549.0,1230.0,2135.0,222.0,432.0,1281.0,2204.0,1496.0,4980.0,1129.0,6197.0,868.0,2184.0,11166.0,226289.0,4648.0,4063.0,2302.0,2267.0,313.0,145.0,914.0,519.0,2156.0,3560.0,1757.0,2961.0,1564.0,2205.0,0.0,0.0,9444.0,23777.0,9832.0,25995.0,1188.0,1402.0,10166.0,26579.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,4,6487.0,4698.0,3912.0,15794.0,4561.0,398352.0,5864.0,309507.0,3136.0,4305.0,1630.0,3234.0,1477.0,2369.0,835.0,8667.0,103.0,823.0,1281.0,731.0,8228.0,1748.0,32833.0,1525.0,12424.0,1302.0,17463.0,0.0,0.0,1765.0,27183.0,1614.0,4405.0,115.0,100.0,1627.0,3097.0,1760.0,7955.0,1412.0,8820.0,1224.0,3459.0,6474.0,263863.0,3277.0,4887.0,1951.0,3036.0,328.0,155.0,902.0,638.0,0.0,0.0,0.0,0.0,213.0,293.0,0.0,0.0,6245.0,31372.0,6313.0,33268.0,1027.0,1879.0,5446.0,16581.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,5,3405.0,2988.0,2076.0,9229.0,2821.0,292846.0,3146.0,231564.0,2040.0,2647.0,1136.0,2336.0,1012.0,1685.0,452.0,5279.0,60.0,566.0,1666.0,414.0,6228.0,1035.0,24823.0,707.0,5859.0,606.0,10569.0,24.0,393.0,1478.0,27453.0,1381.0,5311.0,73.0,84.0,1412.0,3032.0,1477.0,8812.0,1308.0,10681.0,1145.0,3495.0,3401.0,211487.0,1937.0,3504.0,1167.0,1989.0,288.0,158.0,635.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374.0,26819.0,3380.0,28154.0,594.0,1402.0,2807.0,10833.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,6,2466.0,2250.0,1567.0,6976.0,2248.0,309170.0,2296.0,236939.0,1791.0,3394.0,1089.0,4186.0,1004.0,3287.0,391.0,10108.0,81.0,624.0,3837.0,340.0,8207.0,757.0,21908.0,288.0,2670.0,374.0,7315.0,38.0,564.0,1700.0,34635.0,1631.0,9370.0,50.0,108.0,1650.0,4293.0,1700.0,14323.0,1426.0,10732.0,1458.0,6136.0,2466.0,240520.0,1462.0,2375.0,661.0,926.0,218.0,107.0,478.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,147.0,2457.0,39322.0,2457.0,41436.0,672.0,3041.0,1791.0,8403.0
44980,"Sunbury, PA Micro Area",Micropolitan Statistical Area,7,319.0,273.0,274.0,885.0,293.0,136041.0,275.0,55383.0,285.0,3532.0,204.0,14328.0,196.0,13640.0,98.0,9702.0,0.0,184.0,7874.0,56.0,1864.0,86.0,3428.0,0.0,0.0,69.0,1646.0,35.0,903.0,298.0,14007.0,291.0,5767.0,0.0,0.0,283.0,1330.0,298.0,7260.0,181.0,1941.0,280.0,3346.0,318.0,118860.0,162.0,447.0,0.0,0.0,0.0,0.0,64.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1055.0,317.0,30433.0,319.0,31630.0,140.0,3541.0,179.0,3665.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,0,10224.0,4682.0,6166.0,21465.0,6776.0,487949.0,8310.0,375003.0,4251.0,5067.0,1361.0,2882.0,1199.0,1684.0,1488.0,14855.0,296.0,1084.0,7546.0,725.0,9230.0,2338.0,64259.0,1352.0,10806.0,1353.0,12320.0,40.0,766.0,3467.0,74436.0,2609.0,11903.0,778.0,1996.0,3155.0,6967.0,3453.0,22781.0,2927.0,28444.0,2717.0,7000.0,8069.0,308303.0,3437.0,4323.0,2057.0,2877.0,348.0,166.0,533.0,474.0,1671.0,3177.0,1425.0,2806.0,1105.0,1397.0,98.0,448.0,7333.0,42673.0,7764.0,45491.0,1866.0,4721.0,7974.0,20542.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,1,210.0,80.0,162.0,310.0,32.0,-11671.0,42.0,907.0,98.0,158.0,46.0,70.0,41.0,29.0,85.0,-1073.0,36.0,56.0,90.0,0.0,0.0,46.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,0.0,0.0,74.0,165.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,2,3493.0,611.0,1884.0,5369.0,1572.0,43825.0,2634.0,30668.0,748.0,917.0,295.0,424.0,262.0,198.0,422.0,2330.0,62.0,236.0,-63.0,173.0,1172.0,527.0,5871.0,538.0,3590.0,129.0,228.0,0.0,0.0,272.0,4293.0,57.0,62.0,191.0,166.0,210.0,481.0,268.0,767.0,174.0,1433.0,155.0,218.0,1644.0,9776.0,416.0,124.0,142.0,56.0,0.0,0.0,21.0,8.0,1178.0,2373.0,1048.0,2166.0,633.0,684.0,0.0,0.0,1398.0,920.0,1685.0,1387.0,401.0,240.0,2874.0,5277.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,3,2404.0,904.0,1390.0,4920.0,1568.0,88265.0,1970.0,65280.0,835.0,802.0,280.0,381.0,239.0,235.0,318.0,2544.0,53.0,199.0,80.0,165.0,1315.0,571.0,12544.0,420.0,3877.0,458.0,2258.0,0.0,0.0,565.0,9768.0,316.0,511.0,227.0,958.0,495.0,840.0,558.0,2511.0,453.0,3579.0,389.0,643.0,2315.0,46346.0,975.0,891.0,623.0,628.0,108.0,46.0,107.0,76.0,471.0,781.0,377.0,640.0,359.0,542.0,0.0,0.0,1956.0,4872.0,2042.0,5435.0,404.0,540.0,1983.0,4891.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,4,1862.0,1116.0,1174.0,4465.0,1446.0,114771.0,1606.0,87081.0,983.0,1088.0,271.0,674.0,237.0,389.0,280.0,1939.0,62.0,226.0,509.0,162.0,1865.0,505.0,15952.0,211.0,1771.0,402.0,4433.0,0.0,0.0,890.0,15894.0,658.0,1690.0,215.0,423.0,800.0,1489.0,887.0,4023.0,752.0,6546.0,677.0,1373.0,1857.0,72980.0,858.0,1299.0,587.0,958.0,83.0,34.0,133.0,122.0,0.0,0.0,0.0,0.0,92.0,140.0,0.0,0.0,1753.0,8908.0,1772.0,9397.0,441.0,929.0,1416.0,3913.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,5,1166.0,971.0,765.0,3286.0,1142.0,100738.0,1060.0,81077.0,735.0,643.0,200.0,360.0,183.0,259.0,181.0,1408.0,40.0,152.0,384.0,108.0,1571.0,335.0,12500.0,105.0,848.0,208.0,2902.0,0.0,0.0,797.0,16975.0,691.0,2556.0,100.0,250.0,746.0,1667.0,797.0,4958.0,708.0,7221.0,667.0,1728.0,1164.0,67677.0,642.0,1112.0,434.0,804.0,94.0,51.0,129.0,109.0,0.0,0.0,0.0,0.0,21.0,31.0,0.0,0.0,1143.0,8631.0,1152.0,8985.0,283.0,658.0,881.0,2980.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,6,996.0,919.0,718.0,2871.0,946.0,124503.0,919.0,97862.0,770.0,996.0,220.0,404.0,193.0,269.0,171.0,2797.0,43.0,165.0,1839.0,117.0,3307.0,319.0,14903.0,78.0,720.0,132.0,2030.0,40.0,766.0,854.0,22683.0,804.0,5420.0,45.0,199.0,820.0,2083.0,854.0,8350.0,768.0,8481.0,754.0,2518.0,996.0,89756.0,514.0,837.0,271.0,431.0,63.0,35.0,143.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,66.0,990.0,14280.0,991.0,14794.0,288.0,1136.0,704.0,2844.0
45000,"Susanville, CA Micro Area",Micropolitan Statistical Area,7,93.0,81.0,73.0,244.0,70.0,27518.0,79.0,12128.0,82.0,463.0,49.0,569.0,44.0,305.0,31.0,4910.0,0.0,50.0,4707.0,0.0,0.0,35.0,2026.0,0.0,0.0,24.0,469.0,0.0,0.0,89.0,4823.0,83.0,1664.0,0.0,0.0,84.0,407.0,89.0,2172.0,72.0,1184.0,75.0,520.0,93.0,21768.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,382.0,93.0,5062.0,93.0,5457.0,49.0,1218.0,42.0,472.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,0,6522.0,2688.0,4414.0,13797.0,4648.0,258178.0,5465.0,187920.0,1542.0,3085.0,774.0,3607.0,696.0,2879.0,1164.0,7859.0,457.0,667.0,2810.0,506.0,7342.0,1084.0,18660.0,442.0,2751.0,705.0,7250.0,34.0,559.0,774.0,16654.0,39.0,333.0,676.0,1018.0,600.0,1565.0,764.0,2948.0,384.0,2441.0,535.0,3371.0,4570.0,162725.0,2051.0,2330.0,1191.0,1356.0,202.0,101.0,237.0,191.0,1975.0,4792.0,1789.0,4353.0,1389.0,1778.0,45.0,120.0,3839.0,25010.0,4338.0,27170.0,923.0,3158.0,5379.0,18532.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,1,112.0,47.0,93.0,178.0,31.0,-7090.0,24.0,563.0,40.0,104.0,30.0,57.0,27.0,44.0,46.0,-1884.0,42.0,30.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,143.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,2,3030.0,578.0,2036.0,5392.0,1949.0,38399.0,2474.0,30422.0,371.0,509.0,202.0,242.0,179.0,157.0,487.0,2705.0,83.0,157.0,58.0,164.0,886.0,340.0,2795.0,136.0,973.0,79.0,140.0,0.0,0.0,95.0,1273.0,0.0,0.0,76.0,58.0,54.0,85.0,92.0,155.0,0.0,0.0,46.0,117.0,1256.0,6933.0,416.0,130.0,170.0,53.0,27.0,10.0,0.0,0.0,1484.0,3903.0,1375.0,3570.0,965.0,1155.0,0.0,0.0,950.0,608.0,1355.0,1108.0,244.0,128.0,2641.0,7234.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,3,1705.0,736.0,1148.0,3887.0,1352.0,61586.0,1503.0,50783.0,380.0,658.0,157.0,461.0,139.0,291.0,249.0,908.0,96.0,141.0,116.0,130.0,1203.0,311.0,4783.0,178.0,1144.0,275.0,1550.0,0.0,0.0,177.0,3254.0,0.0,0.0,157.0,146.0,122.0,237.0,174.0,398.0,89.0,487.0,97.0,418.0,1641.0,30900.0,807.0,723.0,519.0,501.0,70.0,32.0,107.0,58.0,491.0,889.0,414.0,783.0,382.0,574.0,0.0,0.0,1265.0,3028.0,1348.0,3326.0,212.0,265.0,1482.0,4731.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,4,847.0,599.0,546.0,2100.0,640.0,51536.0,751.0,40522.0,285.0,445.0,124.0,430.0,110.0,351.0,175.0,1105.0,89.0,99.0,390.0,88.0,1391.0,205.0,3944.0,81.0,355.0,174.0,2259.0,0.0,0.0,164.0,3058.0,39.0,333.0,138.0,171.0,133.0,280.0,162.0,483.0,83.0,436.0,110.0,525.0,846.0,33778.0,411.0,620.0,278.0,456.0,51.0,25.0,55.0,44.0,0.0,0.0,0.0,0.0,42.0,49.0,0.0,0.0,800.0,4045.0,811.0,4410.0,184.0,526.0,662.0,2114.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,5,384.0,338.0,244.0,1030.0,305.0,32985.0,342.0,25277.0,169.0,222.0,82.0,216.0,76.0,139.0,73.0,874.0,54.0,75.0,407.0,46.0,898.0,104.0,2455.0,47.0,279.0,73.0,1195.0,0.0,0.0,107.0,2253.0,0.0,0.0,98.0,160.0,87.0,222.0,105.0,386.0,69.0,409.0,84.0,530.0,383.0,23953.0,206.0,348.0,134.0,215.0,20.0,12.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,3057.0,381.0,3235.0,87.0,239.0,296.0,1064.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,6,367.0,327.0,273.0,1006.0,308.0,47006.0,313.0,30477.0,229.0,545.0,133.0,771.0,120.0,603.0,97.0,2083.0,70.0,117.0,1224.0,78.0,2964.0,124.0,4683.0,0.0,0.0,84.0,1627.0,34.0,559.0,167.0,3665.0,0.0,0.0,148.0,296.0,148.0,432.0,167.0,790.0,105.0,774.0,141.0,1057.0,367.0,37433.0,179.0,266.0,90.0,131.0,34.0,22.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,6319.0,366.0,6774.0,160.0,1047.0,207.0,1121.0
45020,"Sweetwater, TX Micro Area",Micropolitan Statistical Area,7,77.0,63.0,74.0,204.0,63.0,33756.0,58.0,9876.0,68.0,602.0,46.0,1430.0,45.0,1294.0,37.0,2068.0,23.0,48.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,479.0,0.0,0.0,64.0,3151.0,0.0,0.0,59.0,187.0,56.0,309.0,64.0,736.0,38.0,335.0,57.0,724.0,77.0,29728.0,32.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,77.0,7953.0,77.0,8317.0,36.0,953.0,41.0,2125.0
45060,"Syracuse, NY Metro Area",Metropolitan Statistical Area,0,302563.0,113776.0,170385.0,575428.0,174766.0,15691852.0,253228.0,11582340.0,141298.0,172557.0,69689.0,253635.0,62444.0,189264.0,37746.0,501773.0,1763.0,44922.0,247807.0,31400.0,394557.0,68187.0,1313027.0,33199.0,250398.0,40227.0,476886.0,2521.0,48243.0,99166.0,2088302.0,83084.0,540555.0,13107.0,17513.0,92415.0,504057.0,98894.0,1073032.0,79871.0,491551.0,81848.0,239522.0,236067.0,10521381.0,106482.0,128423.0,48572.0,61838.0,11493.0,5580.0,24254.0,16976.0,51368.0,105132.0,44915.0,93930.0,32444.0,38487.0,8185.0,52699.0,212451.0,1747736.0,225459.0,1846812.0,45153.0,150668.0,247123.0,692247.0
45060,"Syracuse, NY Metro Area",Metropolitan Statistical Area,1,3449.0,775.0,2259.0,4311.0,679.0,-186980.0,950.0,17428.0,1439.0,6119.0,1198.0,2373.0,1087.0,1518.0,949.0,-8178.0,172.0,1517.0,19354.0,235.0,2544.0,397.0,3130.0,33.0,257.0,0.0,0.0,20.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,316.0,280.0,238.0,82.0,129.0,0.0,0.0,0.0,0.0,402.0,727.0,182.0,239.0,1489.0,3804.0
45060,"Syracuse, NY Metro Area",Metropolitan Statistical Area,2,119192.0,14361.0,60176.0,160849.0,44137.0,1449543.0,92512.0,1031379.0,30977.0,22059.0,15283.0,21048.0,13181.0,11890.0,11751.0,74990.0,471.0,9148.0,-3678.0,9165.0,45578.0,19980.0,173724.0,13796.0,97233.0,5448.0,8697.0,62.0,312.0,7764.0,102498.0,2391.0,2560.0,4069.0,3706.0,5841.0,23408.0,7592.0,31847.0,4094.0,19658.0,4717.0,6992.0,57871.0,354232.0,16772.0,6062.0,4417.0,1591.0,1192.0,407.0,1172.0,447.0,37682.0,82785.0,33933.0,75432.0,20975.0,22888.0,25.0,138.0,46655.0,31882.0,56133.0,44967.0,9702.0,5000.0,101486.0,187343.0
