County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
87,"$1 under $25,000",1134,148,637,1928,713,13985,989,11294,215,230,73,80,55,43,156,672,63,70,170,64,286,150,1189,82,469,37,42,0,0,38,530,22,39,0,0,21,37,37,86,0,0,24,33,494,2858,194,57,0,0,64,23,0,0,353,384,530,1377,503,1283,0,0,365,250,541,414,117,54,971,2475
87,"$25,000 under $50,000",616,209,371,1390,529,21847,548,17183,195,301,60,47,42,34,101,798,63,47,164,43,360,110,1534,63,480,114,600,0,0,67,1154,52,166,45,60,49,75,65,261,46,224,46,92,592,11066,324,275,64,32,179,166,71,30,166,275,181,359,144,311,0,0,439,1073,488,1256,108,174,500,1481
87,"$50,000 under $75,000",260,191,177,636,177,15842,238,10997,132,225,43,101,36,47,60,531,36,39,176,33,300,82,1451,40,341,74,935,0,0,67,1173,57,205,0,0,54,91,67,321,42,248,50,88,260,10302,117,185,43,31,66,123,0,0,0,0,0,0,0,0,0,0,248,1201,254,1380,85,217,175,460
87,"$75,000 under $100,000",140,122,107,401,138,11978,124,8278,94,228,28,43,21,20,32,278,28,25,146,26,381,48,1264,31,216,38,596,0,0,56,1084,48,216,0,0,50,103,56,347,41,247,48,165,140,8500,77,148,28,22,50,94,22,7,0,0,0,0,0,0,0,0,138,1049,140,1176,43,191,97,334
87,"$100,000 under $200,000",105,99,86,294,90,15474,91,7495,79,278,36,128,32,86,30,369,30,38,1295,20,273,34,1297,0,0,26,499,0,0,69,1773,65,640,0,0,64,147,69,811,50,336,59,256,105,12206,51,101,0,0,25,40,0,0,0,0,0,0,0,0,0,0,103,2162,103,2419,53,605,52,218
87,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Marshall County,4561,2178,3551,8934,2516,210159,3749,139056,2036,3709,855,2524,744,1688,745,4278,983,777,6613,426,3460,875,12717,665,4343,669,6577,32,644,937,17810,826,5348,99,105,687,1002,933,6622,534,3141,767,3028,3610,141435,1670,2119,386,321,792,1152,271,123,441,581,628,1204,516,1039,66,416,3174,20402,3468,23519,1179,7217,3175,7725
89,Under $1,95,28,89,153,34,-7073,38,716,44,71,30,38,26,16,22,33,57,41,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,96,0,0,48,75
89,"$1 under $25,000",1674,310,1226,2064,406,20578,1241,13933,557,680,201,186,174,81,213,1070,208,188,145,147,557,276,2029,174,1206,75,136,0,0,88,1252,39,64,44,26,49,66,85,164,24,106,58,146,840,4963,256,97,29,14,53,17,0,0,221,250,421,861,351,764,0,0,668,427,841,698,298,219,1233,2024
89,"$25,000 under $50,000",1176,466,902,2272,627,42559,1027,31260,477,542,179,239,144,123,185,1252,226,144,264,108,731,231,3043,232,1533,271,1466,0,0,198,2662,162,341,32,30,141,135,197,525,101,460,144,380,1157,23174,532,450,115,78,235,225,77,31,167,266,207,343,165,275,0,0,956,2380,1030,2959,249,581,916,2106
89,"$50,000 under $75,000",769,598,629,2027,656,47632,682,35143,390,577,156,609,138,320,160,926,187,140,607,72,642,183,2924,155,936,155,1959,32,644,196,3225,179,565,23,49,146,163,196,784,120,695,153,413,766,30872,421,723,110,104,261,462,88,44,53,65,0,0,0,0,0,0,711,3376,727,3944,240,737,524,1440
89,"$75,000 under $100,000",465,422,373,1340,452,39779,423,28010,279,331,130,328,113,204,90,479,143,100,359,64,876,99,2268,72,426,93,1598,0,0,180,2984,174,796,0,0,149,202,180,1047,134,824,159,471,465,28626,259,528,73,57,172,330,73,34,0,0,0,0,0,0,0,0,459,3488,460,4084,171,1030,294,853
89,"$100,000 under $200,000",311,289,263,890,289,40097,275,23165,229,553,115,282,105,158,53,424,130,113,1500,35,654,86,2453,32,242,75,1418,0,0,210,4737,207,1877,0,0,162,333,210,2284,129,799,192,854,311,30924,171,294,59,68,71,118,33,14,0,0,0,0,0,0,0,0,309,5028,310,5778,167,2100,160,1227
89,"$200,000 or more",71,65,69,188,52,26587,63,6829,60,955,44,842,44,786,22,94,32,51,3596,0,0,0,0,0,0,0,0,0,0,65,2950,65,1705,0,0,40,103,65,1818,26,257,61,764,71,22876,31,27,0,0,0,0,0,0,0,0,0,0,0,0,66,416,71,5703,71,5960,54,2550,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Martin County,10506,4605,7374,19992,5526,490571,8438,315892,4815,11109,2634,8345,2307,5846,1602,14690,887,1894,10439,1305,12505,2022,27460,1177,7676,1648,17815,82,1285,2543,51753,2155,14357,353,276,2212,3639,2536,18833,1612,10270,2111,8426,7745,325326,3770,4675,917,763,1547,2094,516,230,1129,1496,1733,3219,1489,2880,161,812,6839,52148,7412,58415,2361,14051,7460,18265
91,Under $1,159,73,136,272,53,-7458,64,1332,83,414,59,55,51,29,64,-434,44,60,341,0,0,20,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,20,28,0,0,0,0,33,73,0,0,71,125
91,"$1 under $25,000",4468,687,2710,5744,1325,50621,3377,35050,1404,1536,631,940,536,419,492,2285,124,431,-120,423,2050,623,3915,443,3031,189,250,0,0,321,4806,114,162,190,105,227,261,315,556,112,571,240,474,1951,11325,592,207,60,25,144,46,52,15,650,752,1254,2398,1089,2202,0,0,1578,995,1931,1528,548,335,3352,5543
91,"$25,000 under $50,000",2510,1012,1815,5004,1386,90910,2103,66069,1044,1392,552,884,478,484,376,3014,159,367,60,342,2790,518,5809,399,2549,604,3540,0,0,540,7487,434,888,98,92,466,537,540,1603,326,1601,399,1027,2441,48346,1178,1004,271,187,505,496,123,51,399,657,450,782,380,650,0,0,2011,4898,2144,5798,506,803,1987,4802
91,"$50,000 under $75,000",1561,1195,1196,3881,1119,96127,1329,66471,908,1686,502,983,436,537,309,2963,169,362,703,238,2231,416,7230,211,1200,408,5562,39,338,523,8968,483,1446,36,36,455,632,522,2211,348,2048,408,1306,1550,61784,875,1356,253,189,454,759,157,79,80,87,0,0,0,0,0,0,1466,6928,1512,8004,509,1406,1048,2614
91,"$75,000 under $100,000",920,832,746,2546,793,79098,816,53416,636,1199,372,783,333,529,158,1668,170,267,585,147,1766,249,5215,88,595,226,4048,0,0,440,8377,422,1946,29,43,413,644,440,2719,336,2256,389,1324,916,55943,547,1011,168,151,272,538,99,49,0,0,0,0,0,0,0,0,901,6804,908,7850,331,1773,586,1724
91,"$100,000 under $200,000",703,634,599,2032,694,91708,595,53139,569,1740,380,1479,346,1018,158,2658,164,279,2668,122,2026,157,4350,36,301,163,3081,43,947,549,12300,537,4192,0,0,504,1030,549,5409,404,2870,512,2217,702,70234,465,731,129,150,172,255,85,36,0,0,0,0,0,0,34,81,698,11338,699,12987,353,3823,347,1601
91,"$200,000 or more",185,172,172,513,156,89565,154,40415,171,3142,138,3221,127,2830,45,2536,57,128,6202,33,1642,39,857,0,0,58,1334,0,0,170,9815,165,5723,0,0,147,535,170,6335,86,924,163,2078,185,77694,113,366,36,61,0,0,0,0,0,0,0,0,0,0,127,731,185,21185,185,22175,114,5911,69,1856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Meeker County,10705,5194,7514,21973,6695,496138,8847,356036,4784,7761,2394,5740,2022,3393,1805,14988,956,1859,12746,1261,13092,2073,34118,1624,12874,1457,14904,60,723,3665,70235,3208,14680,398,350,3386,7460,3656,23218,2893,23623,2965,8344,8403,310842,3984,5443,820,577,2002,2977,601,258,1152,1687,1449,2719,1186,2301,136,718,7391,42726,8058,47230,2273,7346,7938,19047
93,Under $1,200,91,173,354,67,-7888,75,2092,108,266,62,196,49,127,72,-576,62,87,-10,0,0,24,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,47,0,0,0,0,0,0,41,53,22,12,89,293
93,"$1 under $25,000",3935,642,2429,4938,1106,46901,2974,32554,1191,1350,542,772,439,320,504,2468,209,405,204,376,1775,580,4192,480,3521,151,245,0,0,333,4516,150,247,161,86,256,437,329,801,159,917,232,445,1934,11131,562,191,45,18,113,39,44,15,539,635,951,1881,832,1717,0,0,1579,986,1952,1563,535,296,3030,4686
93,"$25,000 under $50,000",2670,1142,1958,5543,1638,97300,2268,71429,1101,1316,486,878,411,395,434,2957,226,374,623,340,2810,579,8185,486,3897,583,3238,28,173,835,11869,670,1319,149,135,759,1263,832,2831,649,4298,569,1053,2579,49596,1150,1018,216,130,578,568,118,49,439,720,471,791,354,584,0,0,2115,5017,2300,5927,487,698,2162,5197
93,"$50,000 under $75,000",1907,1478,1426,5235,1827,117944,1714,89051,1007,1176,509,882,430,441,387,2923,200,347,982,239,2418,422,8725,401,3279,364,4854,0,0,941,16032,875,2551,57,73,868,1666,940,4444,774,6114,750,1731,1899,72408,1092,1844,268,190,680,1181,214,94,174,332,0,0,0,0,0,0,1734,7773,1796,8669,506,1118,1394,4006
93,"$75,000 under $100,000",1099,1008,836,3218,1107,94458,999,71007,701,868,373,714,320,468,209,1805,126,295,1185,172,2746,270,6913,170,1404,211,3841,0,0,765,14856,747,3029,31,56,742,1681,764,4887,672,5745,682,1720,1099,63972,658,1302,175,128,412,817,135,62,0,0,0,0,0,0,0,0,1074,7505,1080,8111,329,972,769,2378
93,"$100,000 under $200,000",742,699,561,2258,809,93737,684,66804,540,1216,330,820,293,481,156,3255,102,253,2408,134,3343,171,5095,87,773,119,2235,32,550,647,15398,628,4243,0,0,625,1814,647,6283,536,5183,601,2179,741,69010,458,850,93,90,219,372,90,38,0,0,0,0,0,0,30,44,738,10616,739,11558,308,1973,428,1745
93,"$200,000 or more",152,134,131,427,141,53686,133,23099,136,1569,92,1478,80,1161,43,2156,31,98,7354,0,0,27,784,0,0,29,491,0,0,144,7564,138,3291,0,0,136,599,144,3972,103,1366,131,1216,151,44725,64,238,23,21,0,0,0,0,0,0,0,0,0,0,106,674,151,10829,150,11349,86,2277,66,742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Mille Lacs County,11972,5240,7378,23939,7281,480949,9748,357928,4182,6329,1548,4205,1351,2775,1885,12479,702,1337,7225,1370,15728,2468,42436,1905,16093,1468,14486,27,347,3971,73681,3455,13048,399,341,3669,7860,3961,22118,3313,28386,2928,7568,9053,287281,3989,4921,646,407,2205,2985,599,281,1546,1901,2210,4288,1852,3740,75,387,7849,37768,8628,41023,2066,4869,9349,22876
95,Under $1,185,87,144,314,45,-12747,49,1144,82,101,41,106,36,59,72,-572,36,52,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,0,0,0,0,0,0,29,54,0,0,79,227
95,"$1 under $25,000",4973,906,2755,7114,1838,61991,3683,41018,1249,1485,418,598,367,312,658,3550,196,389,-49,469,2717,843,6654,635,4714,191,337,0,0,475,6486,223,282,198,116,385,698,466,1157,301,2088,304,495,2344,13715,682,255,51,15,217,84,57,20,854,904,1544,3202,1341,2887,20,29,1875,1208,2377,1917,567,324,3975,7114
95,"$25,000 under $50,000",3199,1296,2027,6538,2008,116827,2773,87399,1074,1463,367,594,318,361,487,3156,193,295,387,371,3622,645,9984,624,5814,599,3467,0,0,1022,14604,867,1511,136,115,922,1612,1022,3392,855,6179,643,1164,3099,59963,1344,1216,185,100,751,751,155,63,546,780,641,1053,511,853,0,0,2529,6121,2721,6975,572,798,2614,6473
95,"$50,000 under $75,000",1838,1344,1247,4744,1550,112443,1644,86442,775,1173,312,666,264,409,335,2056,130,234,447,244,2959,492,10098,380,3250,361,4882,27,347,1062,18312,997,2678,36,50,994,1900,1061,4869,923,7741,789,1477,1834,68611,954,1512,199,126,611,1016,153,75,146,217,0,0,0,0,0,0,1687,7726,1732,8245,408,764,1427,3927
95,"$75,000 under $100,000",1021,918,693,2980,1037,87873,915,66187,507,646,201,461,172,260,187,1753,84,171,1160,162,2910,269,7918,165,1412,183,3303,0,0,733,14011,709,2817,29,60,711,1611,733,4633,657,6042,590,1372,1020,59755,594,1185,125,98,396,755,138,70,0,0,0,0,0,0,0,0,1004,7138,1013,7572,245,695,773,2452
95,"$100,000 under $200,000",675,619,445,2044,749,84863,621,63966,424,877,168,544,154,302,125,1393,63,159,1389,124,3520,188,5978,101,903,110,1995,0,0,602,15270,585,3882,0,0,588,1673,602,5791,522,5517,533,2000,675,61328,385,691,86,68,230,379,96,53,0,0,0,0,0,0,0,0,673,9620,675,10157,228,1188,446,1955
95,"$200,000 or more",81,70,67,205,54,29699,63,11772,71,584,41,1236,40,1072,21,1143,0,37,3479,0,0,31,1804,0,0,24,502,0,0,77,4998,74,1878,0,0,69,366,77,2276,55,819,69,1060,81,23909,30,62,0,0,0,0,0,0,0,0,0,0,0,0,55,358,81,5955,81,6103,46,1100,35,728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Morrison County,15341,7071,10304,30858,9474,607817,12698,464461,6992,11393,2789,5564,2509,3504,2455,18074,2013,2443,19618,1590,14802,2973,52282,2600,20119,1727,16097,64,713,4418,81869,3875,15913,457,566,4036,7912,4405,25236,3400,26475,3404,8821,11478,373013,5537,6859,1023,753,2697,3754,913,419,1907,2627,2847,5436,2360,4556,125,631,9828,48895,11101,53990,2582,7202,12179,30253
97,Under $1,441,212,403,792,150,-23188,174,3072,230,444,95,90,90,60,116,-177,250,186,1886,37,165,70,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,105,170,68,125,0,0,0,0,128,147,60,44,261,450
97,"$1 under $25,000",6197,1122,3718,8296,2048,75229,4784,54647,1959,2300,698,883,613,442,837,4643,505,606,1215,543,2807,932,7278,727,5161,230,336,20,219,484,6711,234,294,217,132,383,587,476,1054,263,1737,345,619,2933,17378,900,294,58,21,198,72,75,22,920,1038,1880,3766,1603,3281,0,0,2358,1560,3108,2530,774,388,5004,8624
97,"$25,000 under $50,000",4035,1802,2749,8622,2744,145879,3512,111542,1790,2305,674,1069,607,645,666,5267,540,597,2134,415,3315,788,12583,880,6768,710,3844,0,0,1125,16210,947,1701,155,288,979,1494,1122,3625,827,5527,725,1522,3886,73192,1892,1564,285,172,898,835,218,101,750,1229,862,1500,689,1150,0,0,3058,7191,3377,8602,585,804,3418,8929
97,"$50,000 under $75,000",2459,1901,1756,6637,2270,151256,2221,116860,1407,1914,564,912,505,553,428,3035,390,421,1998,279,2690,582,13906,617,5041,399,5227,21,228,1170,20213,1100,3051,59,105,1082,1942,1169,5297,942,7053,895,1852,2454,92782,1399,2400,336,239,861,1465,297,144,187,288,0,0,0,0,0,0,2244,9860,2307,10857,519,953,1934,5659
97,"$75,000 under $100,000",1285,1180,951,3814,1344,110551,1172,84603,880,1329,377,808,338,581,226,1907,181,280,1757,193,2989,346,10029,264,2091,243,4019,0,0,849,16526,822,3318,26,41,824,1653,849,5209,733,5962,714,1717,1282,75128,785,1590,193,153,504,994,213,99,20,30,0,0,0,0,0,0,1253,8720,1261,9293,291,688,992,3287
97,"$100,000 under $200,000",796,743,609,2351,811,99711,725,72074,611,1823,300,1169,279,769,156,2932,120,268,3310,123,2836,220,6995,112,1058,116,2211,23,266,670,16206,655,4633,0,0,654,1712,669,6570,558,5173,610,2073,795,73510,492,927,151,168,236,388,110,53,0,0,0,0,0,0,37,75,787,11264,792,12042,285,1426,511,2404
97,"$200,000 or more",128,111,118,346,107,48379,110,21663,115,1278,81,633,77,454,26,467,27,85,7318,0,0,35,1030,0,0,29,460,0,0,120,6003,117,2916,0,0,114,524,120,3481,77,1023,115,1038,128,41023,69,84,0,0,0,0,0,0,0,0,0,0,0,0,88,556,128,10300,128,10519,68,2899,59,900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Mower County,18779,7583,10651,40183,12063,862324,15940,631020,6978,13234,4177,13498,3846,10532,2261,19882,1067,2723,17980,1998,20160,3713,60342,1406,10489,2550,26473,102,1938,4510,89847,3991,23984,439,433,4066,7480,4489,32877,3387,24353,3730,13196,14173,545116,7241,8887,1572,1241,3667,4600,1106,471,3171,5324,3205,6126,2807,5566,232,1314,11858,83293,12733,89510,3075,11362,14910,38194
99,Under $1,231,62,159,350,56,-6701,69,1311,100,239,71,70,70,51,71,-492,57,72,821,0,0,31,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,24,22,0,0,0,0,42,57,0,0,110,259
99,"$1 under $25,000",7545,1034,3564,11271,2913,91618,6097,67723,1897,2086,1057,1463,961,796,709,3220,182,638,115,637,2901,1249,9276,530,3642,334,467,20,116,421,6503,161,217,222,129,287,364,407,746,181,1048,296,597,3436,19561,1132,379,100,40,304,94,119,35,1593,2087,2240,4559,2030,4254,0,0,2648,1665,3208,2470,758,457,6161,11123
99,"$25,000 under $50,000",5275,1717,2963,12612,3745,187394,4625,147813,1642,2337,857,1663,775,1081,552,3835,238,554,886,529,3737,965,14498,412,3310,979,5560,0,0,1040,13687,886,1722,142,161,893,1079,1036,3096,763,4004,736,1446,5021,92903,2668,2331,447,327,1569,1386,290,127,1394,2952,929,1530,753,1290,0,0,3703,8974,3896,10140,743,1110,4497,12575
99,"$50,000 under $75,000",2588,1892,1734,6825,2259,159590,2307,120774,1272,1897,723,1438,659,1003,409,3230,218,469,1087,335,3186,678,12885,256,2030,579,7850,29,261,894,14421,843,2630,40,53,830,1249,891,4094,713,4745,725,1666,2580,102089,1486,2512,448,351,872,1498,280,134,184,285,0,0,0,0,0,0,2390,11316,2463,12403,584,1220,2001,5551
99,"$75,000 under $100,000",1664,1506,1171,4749,1569,142980,1525,107215,974,1405,644,1397,599,1015,241,2290,182,390,1700,253,3802,440,11306,148,1038,347,6328,0,0,919,17009,894,3873,35,90,870,1579,919,5725,761,5852,796,2305,1663,100049,1041,2006,303,257,594,1106,226,105,0,0,0,0,0,0,0,0,1645,11908,1651,12894,415,1363,1247,4105
99,"$100,000 under $200,000",1205,1130,842,3603,1261,154877,1089,111612,852,2250,616,1928,580,1392,209,3750,150,404,3215,186,3780,292,9382,60,469,247,4957,33,424,979,22364,955,7143,0,0,946,2204,979,9712,800,6660,935,3622,1202,116788,776,1306,236,227,328,516,170,64,0,0,0,0,0,0,39,72,1201,18576,1202,19850,417,2632,782,3271
99,"$200,000 or more",271,242,218,773,260,132566,228,74572,241,3020,209,5539,202,5194,70,4049,40,196,10156,58,2754,58,2727,0,0,64,1311,20,1137,257,15863,252,8399,0,0,240,1005,257,9504,169,2044,242,3560,271,113726,138,353,38,39,0,0,21,6,0,0,0,0,0,0,193,1242,271,30854,271,31696,158,4580,112,1310
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Murray County,4112,2016,3362,7969,2157,192836,3217,109625,2244,4434,1001,1905,809,1170,741,6271,823,821,6551,520,4245,756,11218,378,2433,777,8282,65,1049,945,18837,788,4435,145,104,757,1157,943,5877,430,2835,776,2737,3229,126952,1458,2012,340,325,624,916,229,107,377,528,533,1017,436,856,52,273,2859,17880,3141,21665,1155,7773,2752,6076
101,Under $1,87,34,76,133,0,-3629,33,537,39,63,0,0,0,0,37,-26,38,30,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,40,61
101,"$1 under $25,000",1500,252,1161,1798,393,18145,1129,11992,600,784,218,253,159,107,182,908,145,155,20,150,885,210,1654,97,679,72,95,0,0,119,1959,44,92,72,34,76,75,119,210,26,101,93,169,737,4414,190,67,0,0,34,13,0,0,170,203,361,726,304,647,0,0,615,402,764,683,266,202,1096,1789
101,"$25,000 under $50,000",1030,453,851,2051,552,37429,836,24938,503,817,215,279,170,114,182,1353,188,163,517,126,667,175,2290,154,936,274,1610,0,0,220,3601,169,333,48,40,169,200,218,602,94,502,162,419,1006,19481,448,399,116,66,193,184,80,33,160,253,172,291,132,209,0,0,815,1942,895,2510,220,514,796,1848
101,"$50,000 under $75,000",714,562,594,1838,560,43730,579,27194,469,682,221,379,183,215,150,1397,173,165,468,114,841,182,3074,84,545,214,2765,27,243,210,3865,193,612,25,30,174,235,210,901,100,620,166,516,705,27629,381,621,96,85,214,365,85,43,47,72,0,0,0,0,0,0,657,3014,684,3741,258,985,451,1084
101,"$75,000 under $100,000",430,397,366,1190,362,37106,358,21802,327,759,170,310,139,203,86,427,137,134,907,79,896,113,2348,43,273,121,2101,0,0,168,3221,160,777,0,0,146,226,168,1046,90,619,143,530,430,26505,248,473,79,76,122,254,64,31,0,0,0,0,0,0,0,0,422,3161,426,3894,199,1205,230,709
101,"$100,000 under $200,000",288,258,252,788,242,37247,230,18134,246,892,131,472,116,364,82,1306,109,130,1284,51,956,76,1852,0,0,96,1711,38,806,179,4134,175,1491,0,0,158,321,179,1877,100,801,168,763,288,28964,162,282,49,98,61,100,0,0,0,0,0,0,0,0,0,0,287,4635,288,5662,164,2128,139,585
101,"$200,000 or more",63,60,62,171,48,22808,52,5028,60,437,46,212,42,167,22,906,33,44,3397,0,0,0,0,0,0,0,0,0,0,49,2057,47,1130,0,0,34,100,49,1241,20,192,44,340,63,19959,29,170,0,0,0,0,0,0,0,0,0,0,0,0,52,273,63,4726,63,5153,48,2739,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Nicollet County,15068,6535,8934,29298,8688,773774,12746,557856,6935,11995,3832,9815,3397,7037,2245,20806,748,2671,21360,1691,18783,2758,49622,1509,10888,1933,22840,86,1238,5440,111824,4859,26207,473,1494,5075,11865,5428,41033,4336,33728,4655,17597,12022,511638,6131,8007,1523,1119,2734,3861,1068,480,1457,1932,1997,3494,1735,3081,226,2264,10681,78882,11378,84892,2923,11878,11426,29257
103,Under $1,186,62,142,265,42,-11710,60,1694,94,117,70,96,56,63,49,-299,33,84,1307,0,0,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,21,19,0,0,0,0,39,128,0,0,80,233
103,"$1 under $25,000",5572,622,2759,6472,1424,64883,4407,48527,1562,1400,800,921,707,489,548,2587,117,537,-220,481,2662,709,5169,520,3599,211,299,0,0,476,6813,203,288,231,141,366,580,467,1061,243,1481,367,609,2825,17284,930,340,54,17,153,58,80,25,756,844,1385,2568,1248,2337,0,0,2263,1539,2652,2101,663,385,4331,6763
103,"$25,000 under $50,000",3610,1135,2142,6778,1882,130413,3123,101305,1473,1683,721,1162,625,756,499,4286,168,510,371,383,3205,657,9308,449,3213,636,3806,0,0,1113,15107,940,1760,144,132,999,1646,1111,3772,853,5329,829,1740,3512,70877,1653,1419,350,222,745,697,217,102,543,885,586,898,466,725,0,0,2916,7348,3112,8499,571,839,3020,6902
103,"$50,000 under $75,000",2418,1689,1595,6158,2032,149361,2173,115644,1390,1523,703,1233,606,809,470,3531,159,456,387,310,3524,536,10692,309,2380,460,6366,37,225,1270,21475,1199,3424,61,1142,1200,2437,1269,7247,1076,8084,1054,2361,2406,94291,1432,2304,416,297,856,1416,322,156,158,203,0,0,0,0,0,0,2248,10549,2312,11764,585,1340,1820,4796
103,"$75,000 under $100,000",1606,1456,1114,4595,1532,138365,1462,104405,1073,1346,620,1181,557,835,301,2520,124,377,1231,255,3795,414,10903,158,1097,308,5633,0,0,1098,20219,1064,4315,37,79,1065,2461,1098,7144,968,7710,987,2703,1604,95545,1050,1920,356,262,594,1101,231,113,0,0,0,0,0,0,0,0,1586,11341,1592,12335,452,1510,1153,3478
103,"$100,000 under $200,000",1417,1333,955,4225,1468,182142,1287,131051,1106,2362,720,2354,656,1778,312,3886,121,533,3516,231,4189,376,12773,73,599,275,5810,49,1013,1234,29638,1212,8497,0,0,1206,3520,1234,12506,1031,8930,1178,4986,1416,134952,907,1502,307,284,386,589,187,71,0,0,0,0,0,0,47,109,1409,21275,1412,22686,530,2828,886,3696
103,"$200,000 or more",259,238,227,805,308,120320,234,55230,237,3564,198,2868,190,2307,66,4295,26,174,14768,31,1408,45,677,0,0,43,926,0,0,249,18572,241,7923,0,0,239,1221,249,9303,165,2194,240,5198,259,98689,159,522,40,37,0,0,31,13,0,0,0,0,0,0,179,2155,259,26830,259,27379,122,4976,136,3389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Nobles County,10192,4242,8115,21467,6900,431197,8489,285681,4228,7714,2140,5544,1881,3457,1396,15104,1037,1506,15023,933,8011,1634,22020,655,4235,1330,13689,81,1242,1842,35703,1548,9642,262,207,1583,3013,1833,13221,1028,6329,1518,6189,7720,270868,3995,4986,696,560,2098,2606,509,228,1779,2646,1812,3676,1555,3326,123,755,6358,37455,6934,43531,2077,10731,7578,19960
