County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
3,"$25,000 under $50,000",9509,2529,3659,17864,4799,345198,8140,272533,3694,5421,2094,8411,1865,5331,1255,12802,118,1446,1984,870,7729,1735,28604,433,3120,1577,10707,33,214,2682,44102,2135,4048,426,349,2282,5002,2664,10171,1967,16531,1885,4294,9053,187237,3736,3280,367,305,1812,1647,389,201,1429,2459,1387,2255,1114,1859,0,0,7602,20093,7976,22458,1578,2097,7838,19606
3,"$50,000 under $75,000",5905,2962,2532,12262,3327,363999,4930,265788,3502,5629,2156,10672,1935,7238,1025,12758,90,1536,2188,835,10213,1554,37845,234,1548,1367,19287,50,510,3337,63413,2972,8536,270,370,2995,7045,3333,17171,2637,25359,2598,6715,5824,233602,2695,3679,455,451,1413,2135,354,165,228,323,0,0,0,0,36,118,5528,29617,5640,32202,1482,2905,4381,13028
3,"$75,000 under $100,000",4308,3140,1906,10741,3273,374380,3593,263393,3042,5925,1947,11800,1773,8234,941,14725,67,1467,3445,760,13518,1254,38728,138,930,1053,19765,66,934,3085,68128,2838,11216,174,159,2865,7870,3083,20596,2546,27516,2618,8036,4282,255104,2446,3871,461,479,1358,2258,378,194,58,76,0,0,0,0,23,52,4202,33534,4234,36371,1199,3218,3096,11450
3,"$100,000 under $200,000",6808,5855,3312,19250,6580,929553,5718,646883,5494,13606,3957,34806,3669,25869,1702,37054,135,3031,18285,1309,35871,1998,82374,176,1241,1555,33140,234,3247,6057,176201,5781,38512,173,1669,5688,20540,6055,62944,4873,63467,5515,25437,6781,675606,4160,5756,954,1166,1561,2129,775,384,0,0,0,0,0,0,274,995,6733,112685,6755,119660,2353,10479,4426,22539
3,"$200,000 or more",2941,2605,2083,9039,3487,2018891,2476,662546,2675,60691,2250,94220,2136,71778,1071,75422,100,2014,772234,563,42184,752,37147,30,213,615,14454,366,10239,2911,356949,2790,79344,101,229,2791,20708,2911,104127,2208,45554,2782,169624,2937,1629800,1713,8850,417,930,0,0,274,134,0,0,0,0,0,0,2171,18560,2935,373654,2936,385277,1312,34076,1616,56237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Alleghany County,6865,3326,4133,13859,3929,311226,5612,229549,2937,5028,1405,5635,1277,4817,694,6295,144,670,4107,684,9399,2002,33250,664,3364,1236,12611,0,0,1417,25442,1283,5424,98,55,1310,1760,1416,7646,1093,7357,1068,4260,5294,198218,2135,2850,411,360,1248,1610,104,30,750,909,1272,2527,1128,2313,57,255,4864,27909,5144,29334,992,3011,5697,14717
5,Under $1,50,0,38,65,0,-556,0,0,0,0,0,0,0,0,23,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37
5,"$1 under $25,000",2736,602,1435,4094,1091,34274,2069,23240,727,842,316,422,277,240,235,1365,31,153,130,196,922,690,6460,282,1419,193,293,0,0,123,1674,61,41,43,18,103,113,122,190,66,431,75,167,1271,7258,288,85,32,12,100,34,0,0,485,542,930,1960,850,1832,0,0,1098,683,1319,941,227,108,2370,4488
5,"$25,000 under $50,000",1744,829,1095,3610,1001,63478,1443,46128,726,1212,328,435,296,337,161,978,34,149,73,186,1358,571,9525,221,1098,496,3003,0,0,261,3818,218,332,55,37,225,256,261,655,164,957,175,557,1694,33191,689,627,95,75,419,431,34,12,238,340,342,567,278,481,0,0,1465,3400,1518,3675,247,275,1492,3854
5,"$50,000 under $75,000",1079,756,723,2599,748,66274,953,51672,593,961,284,487,259,356,106,949,46,119,323,124,1247,325,6243,101,528,274,4005,0,0,308,4963,295,836,0,0,279,296,308,1217,241,1390,230,812,1073,43829,481,724,93,83,327,517,28,7,27,27,0,0,0,0,0,0,1050,5335,1054,5569,201,323,876,2608
5,"$75,000 under $100,000",680,607,449,1905,614,58547,628,48041,442,560,206,414,190,299,79,859,0,83,222,78,1096,216,4871,37,191,137,2452,0,0,314,5266,310,1222,0,0,305,363,314,1673,279,1908,237,797,680,42172,380,671,101,95,269,455,22,7,0,0,0,0,0,0,0,0,677,5366,678,5581,127,326,553,2024
5,"$100,000 under $200,000",509,470,341,1400,418,63849,469,49084,393,948,227,987,211,773,90,2268,33,122,1010,100,4776,174,4856,23,128,114,2353,0,0,350,7014,341,2135,0,0,339,518,350,2797,302,2099,296,1377,509,49867,265,400,90,95,133,173,20,4,0,0,0,0,0,0,0,0,507,8186,508,8469,151,591,358,1430
5,"$200,000 or more",67,62,52,186,57,25360,50,11384,56,505,44,2890,44,2812,0,0,0,44,2349,0,0,26,1295,0,0,22,505,0,0,61,2707,58,858,0,0,59,214,61,1114,41,572,55,550,67,21901,32,343,0,0,0,0,0,0,0,0,0,0,0,0,57,255,67,4939,67,5099,39,1388,28,276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Amelia County,5935,2678,2980,12459,3725,261782,4997,198868,2061,3280,910,3248,807,2604,896,4477,363,625,4500,581,8215,1276,26590,481,3501,782,8334,0,0,1995,39224,1803,6423,126,710,1848,2116,1987,10109,1705,16136,1539,5720,4479,157257,1884,2248,333,294,1074,1321,248,144,892,1139,1165,2397,1033,2128,36,169,3943,21094,4262,22491,909,2325,4841,12895
7,Under $1,99,46,65,163,23,-1486,37,472,48,82,27,25,26,20,45,-305,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,117
7,"$1 under $25,000",2295,442,1085,3882,1148,29991,1789,21899,453,472,166,259,142,175,306,1623,90,124,331,154,835,357,3485,206,1463,100,178,0,0,203,3282,117,81,66,97,166,174,200,407,137,1172,141,274,1007,6018,278,99,0,0,105,35,22,8,578,701,836,1888,760,1706,0,0,806,542,1040,864,185,114,1987,4200
7,"$25,000 under $50,000",1589,602,751,3284,993,57143,1397,45785,472,748,202,523,180,407,199,757,74,129,483,128,1136,299,5374,147,1021,278,1686,0,0,478,7678,418,687,37,579,425,389,473,1810,390,3088,326,778,1522,28960,630,593,102,74,379,357,73,41,269,378,329,509,273,422,0,0,1242,2903,1307,3136,197,239,1384,3621
7,"$50,000 under $75,000",884,620,481,2172,647,54743,791,41493,410,561,174,495,159,372,154,1051,72,112,185,113,1552,248,5822,58,477,187,2617,0,0,482,8305,460,1297,23,34,452,462,482,1962,422,3844,367,986,882,34324,410,611,75,53,268,417,53,29,45,60,0,0,0,0,0,0,832,4067,851,4366,194,416,690,2029
7,"$75,000 under $100,000",530,461,285,1416,421,45916,490,35328,291,307,137,346,120,260,96,652,52,88,288,87,1597,169,4794,41,288,118,1900,0,0,371,7379,358,1373,0,0,354,399,371,1965,342,3282,309,971,530,31584,290,502,73,64,189,316,51,34,0,0,0,0,0,0,0,0,528,3994,527,4183,142,359,386,1281
7,"$100,000 under $200,000",487,461,278,1401,449,61279,450,46237,344,530,178,624,155,527,96,699,75,103,1164,99,3095,181,6150,29,252,99,1953,0,0,411,9979,402,2405,0,0,401,578,411,3225,375,4152,351,1738,487,45305,253,408,83,103,133,196,49,32,0,0,0,0,0,0,0,0,485,7207,486,7485,162,687,323,1432
7,"$200,000 or more",51,46,35,141,44,14196,43,7654,43,580,26,976,25,843,0,0,0,33,2034,0,0,22,965,0,0,0,0,0,0,50,2601,48,580,0,0,50,114,50,740,39,598,45,973,51,11066,23,35,0,0,0,0,0,0,0,0,0,0,0,0,36,169,50,2381,51,2457,29,510,22,215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Amherst County,13884,6046,6752,27835,8129,585675,11752,457717,4745,7342,2184,6308,1958,4779,1711,10438,391,1427,9698,1366,15650,3222,53822,1070,6048,1935,19934,0,0,3881,71291,3470,12726,302,303,3608,4533,3872,19169,3256,26453,3055,13566,10556,357039,4646,5282,823,747,2522,2994,624,303,1957,2378,2875,6214,2532,5595,73,290,9296,47665,9991,50311,1915,3925,11563,30613
9,Under $1,162,52,114,234,30,-4741,43,650,52,95,32,60,30,35,68,-673,28,45,40,0,0,27,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,21,20,0,0,74,178
9,"$1 under $25,000",5776,1039,2590,9006,2565,74978,4535,55393,1249,1404,544,811,470,517,610,3712,89,321,-89,435,2300,1091,9674,514,2797,283,478,0,0,432,6689,227,212,168,197,340,374,427,873,281,2626,276,658,2709,16138,787,282,45,22,300,118,62,23,1280,1444,2056,4882,1881,4501,0,0,2171,1430,2680,2104,438,196,5030,10638
9,"$25,000 under $50,000",3596,1424,1731,7384,2228,130434,3178,103779,1152,1608,478,925,422,604,409,2377,85,278,323,378,3282,827,12233,290,1749,743,4468,0,0,908,12182,795,1265,85,47,823,783,906,2333,725,4924,652,1687,3502,68162,1560,1429,204,152,904,850,172,89,596,827,797,1307,651,1094,0,0,2880,6913,3015,7524,469,521,3117,8139
9,"$50,000 under $75,000",2006,1414,1028,4839,1404,123070,1816,98009,849,1294,366,1030,322,766,274,2041,63,240,640,238,2814,539,10552,153,846,428,5857,0,0,893,14631,850,2291,26,20,847,949,893,3597,772,5905,688,2415,2002,79089,985,1434,213,178,629,951,153,74,81,107,0,0,0,0,22,46,1917,9351,1947,9868,401,682,1605,4440
9,"$75,000 under $100,000",1306,1157,689,3509,1044,112401,1227,91745,713,857,339,1069,315,811,198,1038,70,223,821,149,2245,383,9553,80,417,254,4530,0,0,808,14836,782,3081,23,39,781,958,806,4486,745,6133,673,2588,1305,79821,742,1235,194,174,442,714,146,73,0,0,0,0,0,0,0,0,1295,9913,1296,10253,270,591,1036,3716
9,"$100,000 under $200,000",944,874,527,2621,797,117739,875,90897,641,1485,359,1388,333,1149,131,1345,56,259,2176,166,5009,326,10289,33,239,203,4000,0,0,750,16958,729,4488,0,0,732,1151,750,6097,668,6014,679,3153,944,88964,526,793,167,221,247,361,91,44,0,0,0,0,0,0,0,0,939,14276,938,14623,287,1206,657,2754
9,"$200,000 or more",94,86,73,242,61,31794,78,17244,89,599,66,1025,66,897,21,598,0,61,5787,0,0,29,1302,0,0,24,601,0,0,90,5995,87,1389,0,0,85,318,90,1783,65,851,87,3065,94,24865,46,109,0,0,0,0,0,0,0,0,0,0,0,0,51,244,94,5782,94,5919,50,729,44,748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Appomattox County,6562,3032,3397,13436,3954,275479,5509,210502,2292,4015,1017,2320,939,1725,937,5704,389,686,6039,599,6448,1574,26770,720,3905,858,8723,0,0,1744,32757,1583,6222,115,230,1638,2045,1743,9290,1480,11568,1387,6583,4811,166933,2177,2477,364,317,1218,1442,305,158,997,1242,1541,3381,1375,3026,45,191,4221,22807,4596,24309,804,2115,5521,15836
