County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
51,"$1 under $25,000",1355,422,990,2450,842,17282,873,10724,458,582,169,203,139,107,309,2553,294,178,311,124,676,252,2269,143,1059,64,80,0,0,120,1933,50,98,64,30,83,138,120,281,44,240,76,174,563,3198,145,53,0,0,36,13,0,0,238,281,389,905,358,811,0,0,447,278,649,581,214,158,1002,2054
51,"$25,000 under $50,000",936,525,745,2276,814,34156,759,25042,398,596,164,267,146,152,224,2011,248,147,556,72,435,184,2704,154,1109,187,1021,0,0,174,2743,139,273,29,20,136,201,174,524,109,563,117,427,871,16457,404,373,98,54,222,221,63,28,157,235,180,309,136,243,0,0,682,1577,748,1895,162,262,741,2206
51,"$50,000 under $75,000",527,431,442,1476,512,32492,476,25989,273,476,124,190,105,125,108,1151,172,109,733,62,734,117,2175,114,604,99,1313,0,0,164,2624,152,457,24,28,142,253,164,760,132,769,115,305,525,20520,302,472,77,44,196,321,52,26,36,45,0,0,0,0,0,0,487,2175,498,2373,125,257,396,1247
51,"$75,000 under $100,000",258,238,214,788,291,22143,231,16485,154,255,73,169,68,110,48,841,74,64,531,23,247,79,1713,64,376,48,854,0,0,116,2048,112,522,0,0,104,202,116,758,86,526,93,289,258,15571,164,326,48,41,106,209,55,23,0,0,0,0,0,0,0,0,250,1800,253,1924,71,188,186,703
51,"$100,000 under $200,000",180,171,148,532,198,22864,152,14849,139,377,74,268,67,210,57,2085,67,78,5305,31,492,63,1724,0,0,42,767,0,0,146,3747,136,1182,0,0,134,347,146,1592,116,843,124,739,180,17525,104,197,35,40,49,87,0,0,0,0,0,0,0,0,22,150,177,2680,178,2872,94,1084,111,806
51,"$200,000 or more",25,22,24,67,0,9690,21,2814,23,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1920,25,1979,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Decatur County,3149,1546,2371,6505,1970,111102,2467,80638,1171,2512,489,943,414,462,667,4165,663,463,4282,282,2546,686,10975,345,2230,390,3849,0,0,604,11936,493,2324,103,74,489,1113,604,3662,369,2248,441,1579,2091,63960,933,1100,179,163,478,595,123,57,490,693,718,1623,627,1418,24,145,1738,8547,2046,9784,508,2055,2453,6815
53,Under $1,130,55,79,230,46,-2525,21,287,43,54,0,0,0,0,43,-219,48,35,79,0,0,23,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,75,71
53,"$1 under $25,000",1455,403,1036,2347,670,17670,1075,12846,393,573,158,161,131,94,270,1341,219,127,324,107,417,256,2202,134,863,49,82,0,0,106,1565,45,118,56,30,72,139,106,300,41,231,66,144,569,3368,155,62,21,9,44,18,0,0,264,341,503,1193,441,1044,0,0,451,292,665,575,152,91,1179,2503
53,"$25,000 under $50,000",814,444,645,1884,607,28803,703,22728,294,630,106,158,91,73,162,850,186,111,745,72,507,178,2594,124,835,163,877,0,0,156,2356,119,233,47,44,116,178,156,470,83,375,94,202,773,13473,380,316,56,34,207,176,54,21,184,302,215,430,186,374,0,0,582,1260,644,1508,121,200,686,2173
53,"$50,000 under $75,000",419,337,340,1144,385,25502,379,20327,213,403,99,128,86,55,105,395,103,76,400,48,550,122,2049,66,393,90,1195,0,0,129,2162,124,362,0,0,111,227,129,623,95,569,100,301,418,15999,235,410,61,55,147,245,45,23,42,50,0,0,0,0,0,0,379,1691,390,1921,107,239,310,1004
53,"$75,000 under $100,000",189,176,149,544,179,16264,169,12405,113,197,59,156,49,58,48,478,59,52,351,27,362,57,1466,21,139,43,766,0,0,102,1919,98,426,0,0,93,209,102,671,77,477,84,338,189,11321,104,216,41,65,80,156,24,13,0,0,0,0,0,0,0,0,184,1318,185,1501,58,195,131,507
53,"$100,000 under $200,000",111,104,94,287,83,14313,95,8903,84,327,45,203,36,109,39,1320,48,42,1167,28,710,50,2415,0,0,45,929,0,0,82,1845,80,576,0,0,75,224,82,838,73,596,71,319,111,11086,59,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1754,111,1919,70,1330,72,557
53,"$200,000 or more",31,27,28,69,0,11075,25,3142,31,328,22,137,21,73,0,0,0,20,1216,0,0,0,0,0,0,0,0,0,0,29,2089,27,609,0,0,22,136,29,760,0,0,26,275,31,8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,145,31,2232,31,2341,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Delaware County,8018,4013,6364,16471,5089,352791,6612,255239,4599,10780,1949,4262,1771,2978,1394,12109,1273,1575,20707,881,7773,1539,19911,1095,6191,1085,11453,68,730,2084,41198,1687,7911,379,430,1859,3905,2082,12870,1350,8724,1675,4579,6312,231165,3151,4252,771,659,1487,2160,547,259,824,1166,1111,2185,915,1828,80,409,5503,29973,6127,33826,1673,5706,5968,15851
55,Under $1,228,115,217,461,124,-16616,105,2261,137,276,61,53,56,33,75,-84,131,88,861,0,0,24,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,58,109,36,79,0,0,0,0,82,170,39,94,127,333
55,"$1 under $25,000",2911,553,2159,3568,775,36499,2204,25972,1206,1971,471,542,414,255,363,1723,283,371,625,278,1332,462,3458,304,1931,136,185,0,0,289,5184,91,157,193,168,220,379,288,735,80,420,209,376,1526,9031,422,144,53,25,78,32,34,9,332,409,659,1410,569,1234,0,0,1257,808,1558,1259,458,238,2170,3705
55,"$25,000 under $50,000",2057,903,1643,4267,1288,75314,1763,57149,1136,2288,438,668,391,385,360,2613,310,332,1430,233,1562,407,4541,394,2352,418,2418,0,0,455,7056,346,637,104,103,383,615,454,1435,254,1318,308,527,1986,39284,973,877,195,135,433,427,125,57,329,535,394,666,310,515,0,0,1609,3833,1768,4571,326,500,1710,4501
55,"$50,000 under $75,000",1385,1103,1168,3845,1354,84811,1251,65170,951,1818,390,595,357,386,293,2542,250,299,1506,161,1467,294,4308,235,1178,240,3377,39,298,456,7764,410,1207,43,63,422,828,456,2227,347,2130,352,751,1372,53049,855,1453,232,173,513,866,200,104,121,163,0,0,0,0,0,0,1236,5468,1305,6292,358,859,1020,3033
55,"$75,000 under $100,000",805,758,652,2388,823,68675,740,51097,634,1651,291,782,271,620,160,1360,160,208,1275,110,1356,190,3535,120,531,148,2590,0,0,400,7995,377,1611,39,96,383,864,400,2656,317,2073,359,860,799,47593,515,1026,173,152,302,564,110,50,20,27,0,0,0,0,0,0,785,5361,793,5949,223,795,580,1928
55,"$100,000 under $200,000",523,486,425,1640,627,66406,467,42722,433,1639,229,789,218,581,118,2217,100,205,3989,99,2056,132,3497,42,199,108,2182,29,432,390,9070,376,2593,0,0,369,931,390,3751,303,2272,359,1300,520,49914,338,616,118,174,161,271,78,39,0,0,0,0,0,0,0,0,508,7560,513,8251,212,1462,309,1566
55,"$200,000 or more",109,95,100,302,98,37702,82,10868,102,1137,69,833,64,718,25,1738,39,72,11021,0,0,30,412,0,0,35,701,0,0,94,4129,87,1706,0,0,82,288,94,2066,49,511,88,765,109,32294,48,136,0,0,0,0,0,0,0,0,0,0,0,0,80,409,108,6943,108,7334,57,1758,52,785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Des Moines County,18761,7750,13488,36476,10812,861674,15475,588384,8588,17525,4532,15641,4108,11523,2425,25357,597,2740,22481,2229,24112,4775,76488,2653,14133,2937,30334,99,1746,4638,89875,3885,21391,685,556,4215,10345,4622,33739,3159,18648,3712,13469,14381,557453,6576,7849,1452,1101,3148,4018,857,374,2409,2905,3691,7914,3256,7119,239,1342,12762,85911,13701,91285,2725,8775,15394,42172
57,Under $1,188,68,154,292,56,-8316,69,1768,99,231,70,150,68,116,58,-335,24,72,492,0,0,39,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,22,28,0,0,0,0,31,42,0,0,92,199
57,"$1 under $25,000",7904,1158,5251,11430,3267,101742,6092,70439,2244,2640,1160,1668,1030,998,829,4638,108,666,-95,735,3628,1569,13378,952,5585,500,740,0,0,622,8963,215,254,380,218,498,879,609,1441,247,1140,428,884,3858,23324,1156,384,113,41,344,124,63,20,1611,1747,2715,6284,2484,5784,0,0,3107,2087,3775,2945,661,333,6741,13857
57,"$25,000 under $50,000",4810,1786,3541,9420,2778,172071,4095,127706,2063,2702,1027,1642,933,1043,528,2805,138,548,275,572,4640,1299,20521,842,4529,1073,6223,0,0,1033,14027,825,1448,187,162,909,1596,1030,3402,681,3034,742,1730,4677,92170,2101,1820,410,252,1083,1063,200,85,681,998,944,1591,750,1307,0,0,3955,9450,4150,10330,613,710,4162,11064
57,"$50,000 under $75,000",2766,1957,2120,6739,1996,170318,2461,126927,1703,2592,869,1839,778,1242,427,2679,108,453,754,410,4459,889,16795,485,2471,639,8944,35,324,957,15065,884,2544,65,76,865,1774,957,4663,706,3698,747,2109,2757,111477,1497,2243,427,343,854,1375,252,112,117,160,0,0,0,0,0,0,2635,13012,2671,13874,576,1077,2185,6296
57,"$75,000 under $100,000",1628,1453,1261,4526,1439,140609,1462,104364,1231,2062,589,1788,539,1224,268,2874,106,373,1763,260,3624,526,12260,257,1030,394,7388,0,0,830,14887,796,3323,30,45,795,1904,830,5560,644,4012,699,2142,1626,100047,946,1724,258,232,568,1034,216,102,0,0,0,0,0,0,0,0,1609,12364,1616,13196,359,1062,1267,4527
57,"$100,000 under $200,000",1198,1098,925,3341,1045,152398,1072,106791,995,3074,614,3222,567,2290,240,5095,89,431,2897,206,5313,387,11111,117,518,267,5721,37,611,941,21662,921,6372,23,55,902,2760,941,9604,738,5072,856,3695,1196,115642,724,1146,215,202,299,422,126,55,0,0,0,0,0,0,51,103,1191,18631,1192,19845,394,2063,802,3603
57,"$200,000 or more",267,230,236,728,231,132852,224,50389,253,4224,203,5332,193,4610,75,7601,24,197,16395,46,2448,66,2123,0,0,64,1318,27,811,255,15271,244,7450,0,0,246,1432,255,9069,143,1692,240,2909,267,114793,152,532,29,31,0,0,0,0,0,0,0,0,0,0,188,1239,265,30367,266,31053,122,3530,145,2626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Dickinson County,8692,4161,6356,16205,3992,495413,6848,279109,4479,12959,2656,12545,2396,7662,1886,20241,520,2205,19450,1382,18464,1909,30784,1154,6477,1716,21963,114,1620,3163,72490,2491,15259,613,559,2930,10053,3154,26991,2164,18782,2662,9712,6874,340639,3102,3865,706,489,1203,1648,431,191,649,767,1071,1878,849,1589,229,1405,6252,59035,6783,64492,2097,10362,6183,17563
59,Under $1,169,67,153,264,36,-8036,59,1102,86,182,63,121,54,73,83,-1212,30,85,300,0,0,28,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,0,0,0,0,39,85,0,0,82,226
59,"$1 under $25,000",3152,516,2051,3738,708,38928,2365,26652,1041,1300,557,1034,495,516,543,2791,68,423,101,366,2166,434,3138,389,2346,175,247,0,0,428,7238,118,224,284,161,353,921,424,1381,192,1190,322,521,1601,9880,418,146,34,14,88,36,26,7,355,383,738,1361,623,1202,0,0,1355,916,1690,1482,435,309,2433,3742
59,"$25,000 under $50,000",2108,872,1537,3880,899,76506,1748,53037,975,1632,538,1115,479,627,400,3101,105,428,498,341,2878,500,6647,383,2122,553,3325,0,0,658,10704,476,822,170,146,594,1381,654,2482,460,2884,497,992,2033,40323,893,724,166,93,363,365,98,44,239,314,304,493,226,387,0,0,1737,4147,1856,5021,416,676,1662,3903
59,"$50,000 under $75,000",1331,987,1031,3169,847,82019,1120,54410,818,1481,465,1210,420,816,350,3964,106,350,647,258,2932,376,5910,224,1235,379,5602,47,449,614,10754,530,1481,74,102,576,1538,613,3302,431,3234,508,1252,1315,52019,692,1015,192,134,341,572,117,54,55,70,0,0,0,0,0,0,1251,5991,1281,6892,412,1049,913,2521
59,"$75,000 under $100,000",825,727,644,2166,614,71197,679,45524,593,1355,354,1331,324,862,193,1754,91,291,915,160,2481,258,5389,101,453,252,4885,0,0,497,9718,454,1868,35,56,475,1387,497,3509,382,3012,440,1279,820,49807,475,810,148,111,243,436,84,42,0,0,0,0,0,0,0,0,811,6158,816,6939,291,1229,531,1655
59,"$100,000 under $200,000",842,753,696,2287,693,111151,657,60223,715,3320,471,4827,432,2393,219,1729,86,422,5118,189,5798,253,8331,57,321,272,5902,37,487,712,18716,675,4676,50,94,690,2823,712,7862,539,5531,650,2641,840,83019,473,691,127,104,168,239,106,44,0,0,0,0,0,0,41,146,834,13392,837,14637,398,2794,443,2131
59,"$200,000 or more",265,239,244,701,195,123648,220,38161,251,3689,208,2907,192,2375,98,8114,34,206,11871,68,2209,60,1192,0,0,85,2002,30,684,254,15360,238,6188,0,0,242,2003,254,8455,160,2931,245,3027,265,105591,151,479,39,33,0,0,0,0,0,0,0,0,0,0,188,1259,264,28431,264,29436,145,4305,119,3385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Dubuque County,44494,19372,29482,87144,26400,2242274,37873,1630840,24485,55109,11350,40558,10401,28262,5883,47971,1695,7981,55245,5105,50018,9604,147594,6097,31648,6015,65021,211,2472,13912,286372,12209,68627,1476,1361,12762,34765,13871,109687,10751,75219,11921,47196,35257,1494076,17808,23875,4190,3516,7873,11497,2771,1229,4441,5619,6521,12423,5610,10985,778,5284,31318,238337,33445,249799,6900,18619,36127,100944
61,Under $1,709,274,616,1170,270,-45487,274,5140,418,1090,259,570,237,320,184,-1228,225,354,2341,65,569,103,936,39,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,98,123,227,80,167,0,0,0,0,167,223,66,74,393,1065
61,"$1 under $25,000",17218,2100,9974,20821,4804,210594,13660,153652,6018,8227,2565,3648,2278,1752,1727,8795,336,1692,132,1593,7072,2963,23446,1724,9255,863,1301,0,0,1371,18880,562,560,718,390,1002,2014,1344,3230,589,2991,990,1987,8990,54617,2839,986,259,110,477,172,181,52,2415,2671,4581,9318,4089,8521,0,0,7338,4842,8608,6609,1788,772,14319,23709
61,"$25,000 under $50,000",10947,3928,7402,20543,5481,395203,9506,301849,5800,9921,2458,4699,2235,2562,1427,9110,421,1624,2992,1354,9630,2559,36002,1954,10364,2286,13638,38,137,2927,37793,2442,4192,426,370,2573,4962,2919,10124,2139,11472,2210,4286,10683,215541,5042,4365,1063,713,2029,1980,500,223,1523,2323,1817,2878,1441,2297,0,0,8936,22084,9468,24353,1375,1565,9505,23861
61,"$50,000 under $75,000",6927,5152,5090,18131,5994,427795,6321,334075,4828,8554,2028,4160,1860,2363,1074,8305,324,1326,3308,868,8441,1775,32050,1339,6678,1347,19022,30,173,2973,47587,2759,7716,185,254,2756,6206,2967,15025,2447,15970,2505,5573,6905,271669,4140,6943,1180,933,2441,4126,819,387,402,469,0,0,0,0,29,45,6440,29632,6575,31876,1354,2585,5552,16123
61,"$75,000 under $100,000",4302,3879,3115,12743,4549,370260,4029,293469,3483,5518,1602,3851,1484,2455,663,7076,199,1063,3701,599,8762,1100,24492,716,3363,748,14364,35,422,2780,49700,2686,10935,70,135,2692,6959,2780,19078,2458,17545,2520,5902,4294,256721,2884,5760,853,766,1771,3359,692,317,44,58,0,0,0,0,0,0,4241,30134,4258,31916,840,2073,3456,12064
61,"$100,000 under $200,000",3496,3220,2513,10870,4151,447619,3276,335765,3072,8461,1733,7406,1618,5742,600,9769,143,1262,9937,476,10357,921,25186,303,1572,594,12655,71,877,2987,67885,2915,19660,52,167,2888,9317,2987,30577,2519,19713,2838,10408,3491,334406,2346,4175,691,743,1155,1860,512,223,0,0,0,0,0,0,93,203,3470,52610,3475,54866,1129,5020,2357,10564
61,"$200,000 or more",895,819,772,2866,1151,436290,807,206890,866,13338,705,16224,689,13068,208,6144,47,660,32834,150,5187,183,5482,22,164,177,4041,37,863,874,64527,845,25564,25,45,851,5307,874,31653,599,7528,858,19040,894,361122,557,1646,144,251,0,0,67,27,0,0,0,0,0,0,656,5036,893,99035,894,99956,348,6530,545,13558
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Emmet County,4546,2065,3537,9062,2666,193434,3731,127384,2028,3421,956,2244,850,1674,777,6530,451,797,3974,519,4686,913,10807,720,4259,697,7165,40,664,955,17149,740,4102,202,148,829,1613,955,6138,566,2977,788,2122,3548,124663,1700,2070,434,339,773,1075,277,119,560,734,778,1530,672,1348,45,209,3057,17717,3351,20404,937,4580,3438,8769
63,Under $1,77,35,71,156,44,-5445,27,452,40,47,24,44,0,0,36,-195,34,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,0,0,0,0,26,61,0,0,44,94
63,"$1 under $25,000",1810,301,1297,2491,647,23350,1415,16394,564,542,229,292,222,190,239,1002,82,195,24,186,859,283,1723,240,1721,89,101,0,0,157,2488,43,49,107,58,124,186,157,311,52,209,120,197,923,5392,292,104,36,15,70,30,27,8,303,358,531,1119,494,1031,0,0,727,471,900,743,219,169,1468,2761
63,"$25,000 under $50,000",1291,558,1008,2662,768,46895,1126,35911,530,501,211,280,183,168,196,1345,100,145,134,138,1024,259,3066,278,1529,274,1482,0,0,238,3269,175,325,59,46,199,290,238,714,130,498,173,406,1260,24815,621,564,132,89,290,301,77,31,209,319,226,377,178,317,0,0,1017,2475,1090,2883,211,332,1071,2888
63,"$50,000 under $75,000",679,539,573,1789,565,41918,581,30039,385,619,194,310,172,155,145,1472,85,145,233,87,755,178,2347,138,748,167,2289,0,0,180,2911,158,476,36,44,158,274,180,807,119,565,140,344,676,26981,388,649,136,96,225,390,91,44,48,57,0,0,0,0,0,0,629,2962,648,3445,218,682,456,1293
63,"$75,000 under $100,000",403,374,338,1167,389,34712,356,24286,278,602,142,229,129,183,102,1050,75,129,361,56,749,123,2154,64,261,86,1644,40,664,175,3058,169,782,0,0,163,343,175,1188,137,813,164,436,403,24777,241,499,80,66,139,277,57,29,0,0,0,0,0,0,0,0,399,2944,401,3415,132,595,271,881
63,"$100,000 under $200,000",228,207,194,649,214,29520,184,16099,174,519,119,358,108,274,59,1856,53,111,1324,52,1299,70,1517,0,0,81,1649,0,0,155,3364,150,1167,0,0,140,362,155,1599,128,892,145,482,228,22904,132,212,50,73,49,77,25,7,0,0,0,0,0,0,0,0,227,3708,228,4289,120,1168,107,446
63,"$200,000 or more",58,51,56,148,39,22484,42,4203,57,591,37,731,36,704,0,0,22,39,1868,0,0,0,0,0,0,0,0,0,0,50,2059,45,1303,0,0,45,158,50,1519,0,0,46,257,58,19794,26,42,0,0,0,0,0,0,0,0,0,0,0,0,45,209,58,5157,58,5568,37,1634,21,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Fayette County,9085,4319,6790,18270,5319,371434,7305,250535,4621,9792,2127,4968,1872,3743,1602,12776,1172,1548,13149,1041,8376,2013,27195,1312,8245,1411,13643,78,1082,1945,34669,1541,7310,379,278,1673,2864,1944,10990,1193,6827,1550,4390,7004,230624,3381,4153,834,662,1494,2043,463,211,1055,1444,1609,3136,1320,2666,71,342,6027,29950,6771,34550,1944,6648,6752,16967
65,Under $1,177,84,158,343,85,-7814,78,1284,90,104,49,50,40,30,68,-395,89,69,484,0,0,28,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,76,31,53,0,0,0,0,62,92,24,42,98,176
65,"$1 under $25,000",3708,736,2556,5173,1242,47470,2755,31277,1368,1882,575,684,503,432,512,2733,274,385,422,342,1592,663,5151,470,2955,189,250,0,0,284,4084,77,109,196,103,205,270,283,521,89,363,210,393,1883,11016,570,208,77,33,103,41,36,9,544,621,1045,2195,893,1942,0,0,1503,945,1941,1597,521,325,2893,5221
65,"$25,000 under $50,000",2471,1179,1868,5241,1544,89304,2075,63803,1212,2531,512,949,456,623,445,3107,307,369,830,310,2008,588,7279,432,2880,615,3399,0,0,494,6874,366,671,120,96,395,551,494,1418,270,1270,338,732,2401,45488,1207,1018,266,177,558,527,117,51,425,693,518,865,396,671,0,0,1904,4390,2104,5339,477,745,1962,5200
65,"$50,000 under $75,000",1394,1103,1111,3675,1169,86064,1228,61497,904,1817,429,900,378,660,279,2026,224,293,1369,185,1757,365,6225,251,1593,301,4249,43,329,413,7036,374,1122,34,36,366,571,413,1844,289,1587,334,824,1387,54921,827,1334,268,221,440,755,156,80,86,130,0,0,0,0,0,0,1305,5855,1341,6793,393,1044,997,2743
65,"$75,000 under $100,000",784,721,623,2274,765,67171,706,48279,572,1211,277,613,249,465,171,1753,141,197,1047,110,1336,213,3996,121,624,162,2974,0,0,347,6310,334,1405,29,43,332,592,347,2140,282,1717,300,799,783,47593,469,920,132,109,273,518,107,52,0,0,0,0,0,0,21,38,769,5619,774,6375,257,995,524,1692
65,"$100,000 under $200,000",464,421,394,1339,454,58557,396,33905,393,1212,226,1020,191,839,103,2807,113,175,3344,94,1683,131,3359,38,193,117,2237,35,753,332,6964,322,2454,0,0,307,676,332,3275,229,1568,297,1063,463,45242,270,484,91,122,120,202,47,19,0,0,0,0,0,0,0,0,459,7056,462,8003,222,1958,241,973
65,"$200,000 or more",87,75,80,225,60,30682,67,10490,82,1035,59,752,55,694,24,745,24,60,5653,0,0,25,990,0,0,27,534,0,0,75,3401,68,1549,0,0,68,204,75,1792,34,322,71,579,87,26364,38,189,0,0,0,0,0,0,0,0,0,0,0,0,50,304,87,6085,87,6351,50,1539,37,962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Floyd County,7164,3453,5504,14521,4331,323090,5754,216270,3784,7501,1720,5013,1546,3556,1333,9888,786,1208,6055,960,9205,1592,19937,1019,6266,1157,12663,59,797,1683,31095,1357,7256,302,221,1477,2856,1678,10831,1048,6301,1295,4454,5527,210584,2619,3518,596,541,1228,1706,398,174,830,1055,1213,2337,1036,2071,82,455,4794,30379,5270,33784,1411,5821,5425,14082
67,Under $1,108,51,97,202,51,-8023,38,1147,59,146,32,30,27,25,42,-425,37,37,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,0,0,58,236
67,"$1 under $25,000",2805,508,1964,3812,943,34592,2085,23279,1028,1263,390,555,327,291,424,1854,128,243,16,320,1420,523,3306,366,2355,139,191,0,0,215,3171,59,90,148,78,164,247,213,444,68,351,153,273,1350,7883,397,148,53,23,95,37,27,10,434,480,839,1682,735,1541,0,0,1079,692,1368,1109,345,238,2225,4031
67,"$25,000 under $50,000",1848,844,1464,3864,1157,67234,1571,49371,937,1383,392,755,353,424,335,1483,201,261,290,244,1590,413,4774,359,2209,422,2383,27,202,376,5493,270,499,99,83,316,464,374,1113,214,990,247,636,1783,34723,864,777,173,128,426,417,113,46,327,486,374,655,301,530,0,0,1424,3433,1550,4030,296,458,1530,4011
67,"$50,000 under $75,000",1143,898,932,2996,949,70117,974,50509,741,1438,338,675,308,399,242,1101,160,223,947,172,1531,297,4065,197,1141,293,4069,0,0,339,5604,297,920,55,60,293,491,338,1536,220,1220,251,632,1137,44799,624,1002,164,123,367,624,117,55,69,89,0,0,0,0,0,0,1053,4902,1087,5474,295,768,836,2379
67,"$75,000 under $100,000",661,621,540,1948,664,57072,578,40318,499,1173,254,549,243,347,138,1208,119,177,898,111,1187,202,3714,64,408,163,3013,0,0,299,5165,285,1249,0,0,288,576,299,1943,235,1478,248,686,659,40614,385,770,115,133,214,423,72,33,0,0,0,0,0,0,0,0,643,4797,648,5264,191,642,462,1562
67,"$100,000 under $200,000",490,435,405,1415,488,62279,424,38794,416,1371,232,1213,212,1021,117,2601,110,192,1587,86,1771,134,3050,33,153,107,2259,32,595,358,7263,352,2503,0,0,330,781,358,3450,265,1845,311,1239,490,48308,289,557,91,134,126,205,69,30,0,0,0,0,0,0,0,0,487,7823,487,8665,221,1664,268,1227
67,"$200,000 or more",109,96,102,284,79,39819,84,12852,104,727,82,1236,76,1049,35,2066,31,75,2148,27,1706,23,1028,0,0,33,748,0,0,96,4399,94,1995,0,0,86,297,96,2345,46,417,85,988,108,34257,60,264,0,0,0,0,0,0,0,0,0,0,0,0,82,455,108,8732,109,9196,63,2051,46,636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Franklin County,4757,2323,3924,10496,3017,223215,3785,140860,2284,4908,1048,7432,940,6687,873,7048,641,818,7724,556,4451,995,12237,500,3544,776,8440,63,1134,1155,23979,890,5992,241,187,950,1701,1145,8193,604,3329,974,4566,3590,147377,1809,2434,465,477,828,1075,239,115,732,1268,683,1459,589,1251,57,429,3076,22143,3434,25762,1070,6298,3476,10606
